,pred,grid
1088,0.07180759310722351,1kmN3037E5033_12
1089,0.15580818057060242,1kmN3037E5033_13
1090,0.1995624601840973,1kmN3037E5033_14
1091,0.11412227153778076,1kmN3037E5033_21
1092,0.03111901879310608,1kmN3037E5033_22
1093,0.08066627383232117,1kmN3037E5033_23
1094,0.20893201231956482,1kmN3037E5033_24
1095,0.033011436462402344,1kmN3037E5033_31
1096,0.09116077423095703,1kmN3037E5033_32
1097,-0.9179114401340485,1kmN3037E5033_33
1098,-0.4961009621620178,1kmN3037E5033_34
1099,0.21129614114761353,1kmN3037E5033_41
1100,0.1866540014743805,1kmN3037E5033_42
1101,-0.5787672996520996,1kmN3037E5033_43
1102,0.324197381734848,1kmN3037E5033_44
1103,0.0020242035388946533,1kmN3037E5034_11
1104,0.0038956403732299805,1kmN3037E5034_12
1105,0.041309475898742676,1kmN3037E5034_13
1106,0.00802960991859436,1kmN3037E5034_14
1107,0.0038956403732299805,1kmN3037E5034_21
1108,0.0038956403732299805,1kmN3037E5034_22
1109,0.006073266267776489,1kmN3037E5034_23
1110,0.03241616487503052,1kmN3037E5034_24
1111,0.044101983308792114,1kmN3037E5034_31
1112,0.040470004081726074,1kmN3037E5034_32
1113,0.040470004081726074,1kmN3037E5034_33
1114,0.040470004081726074,1kmN3037E5034_34
1115,0.2186259627342224,1kmN3037E5034_41
1116,0.0500544011592865,1kmN3037E5034_42
1117,0.1721746027469635,1kmN3037E5034_43
1118,0.3823498487472534,1kmN3037E5034_44
1119,-0.593643307685852,1kmN3037E5035_11
1120,0.2864876687526703,1kmN3037E5035_12
1121,-0.0006941556930541992,1kmN3037E5035_13
1122,-0.5188077092170715,1kmN3037E5035_14
1123,0.009807348251342773,1kmN3037E5035_21
1124,0.165909081697464,1kmN3037E5035_22
1125,0.00802960991859436,1kmN3037E5035_23
1126,0.009807348251342773,1kmN3037E5035_24
1127,0.0056733787059783936,1kmN3037E5035_31
1128,0.0038956403732299805,1kmN3037E5035_32
1129,0.0038956403732299805,1kmN3037E5035_33
1130,0.0056733787059783936,1kmN3037E5035_34
1131,0.15078431367874146,1kmN3037E5035_41
1132,-0.5912211835384369,1kmN3037E5035_42
1133,0.0056733787059783936,1kmN3037E5035_43
1134,0.049524784088134766,1kmN3037E5035_44
1135,0.0567774772644043,1kmN3037E5036_11
1136,0.24684464931488037,1kmN3037E5036_12
1137,0.15273693203926086,1kmN3037E5036_13
1138,-1.1897258162498474,1kmN3037E5036_14
1139,0.16225606203079224,1kmN3037E5036_21
1140,0.0038956403732299805,1kmN3037E5036_22
1141,0.00802960991859436,1kmN3037E5036_23
1142,0.202439546585083,1kmN3037E5036_24
1143,0.4547334313392639,1kmN3037E5036_31
1144,0.006554394960403442,1kmN3037E5036_32
1145,0.14172548055648804,1kmN3037E5036_33
1146,0.14146563410758972,1kmN3037E5036_34
1147,0.16443607211112976,1kmN3037E5036_41
1148,0.007976561784744263,1kmN3037E5036_42
1149,0.15066581964492798,1kmN3037E5036_43
1150,0.11026051640510559,1kmN3037E5036_44
1151,0.0507509708404541,1kmN3037E5037_11
1152,-0.9458116292953491,1kmN3037E5037_12
1153,0.048707276582717896,1kmN3037E5037_13
1154,0.07647189497947693,1kmN3037E5037_14
1155,0.03241616487503052,1kmN3037E5037_21
1156,0.0038956403732299805,1kmN3037E5037_22
1157,0.0038956403732299805,1kmN3037E5037_23
1158,0.0038956403732299805,1kmN3037E5037_24
1159,0.0038956403732299805,1kmN3037E5037_31
1160,0.0038956403732299805,1kmN3037E5037_32
1161,0.00802960991859436,1kmN3037E5037_33
1162,0.020186692476272583,1kmN3037E5037_34
1163,0.1773039698600769,1kmN3037E5037_41
1164,0.12377750873565674,1kmN3037E5037_42
1165,0.07322540879249573,1kmN3037E5037_43
1166,0.245667964220047,1kmN3037E5037_44
1167,0.03241616487503052,1kmN3037E5038_11
1168,0.0038956403732299805,1kmN3037E5038_12
1169,0.0365501344203949,1kmN3037E5038_13
1170,0.0365501344203949,1kmN3037E5038_14
1171,0.0038956403732299805,1kmN3037E5038_21
1172,0.0038956403732299805,1kmN3037E5038_23
1173,0.0038956403732299805,1kmN3037E5038_24
1174,0.0038956403732299805,1kmN3037E5038_31
1175,0.03241616487503052,1kmN3037E5038_32
1176,0.03241616487503052,1kmN3037E5038_33
1177,0.0038956403732299805,1kmN3037E5038_34
1178,0.0500544011592865,1kmN3037E5038_41
1179,0.07396402955055237,1kmN3037E5038_42
1180,0.0365501344203949,1kmN3037E5038_43
1181,0.00802960991859436,1kmN3037E5038_44
1182,0.0038956403732299805,1kmN3037E5039_11
1183,0.011925995349884033,1kmN3037E5039_13
1184,0.0038956403732299805,1kmN3037E5039_14
1185,-0.00975412130355835,1kmN3037E5039_31
1186,0.011925995349884033,1kmN3037E5039_34
1187,0.0038956403732299805,1kmN3037E5039_41
1188,0.011925995349884033,1kmN3037E5039_42
1189,0.011925995349884033,1kmN3037E5039_43
1190,0.006073266267776489,1kmN3037E5039_44
1191,0.0038956403732299805,1kmN3038E5021_11
1192,0.0038956403732299805,1kmN3038E5021_12
1193,0.0038956403732299805,1kmN3038E5021_14
1194,0.0038956403732299805,1kmN3038E5021_21
1195,0.0038956403732299805,1kmN3038E5022_11
1196,0.0038956403732299805,1kmN3038E5022_12
1197,0.0038956403732299805,1kmN3038E5022_13
1198,0.0038956403732299805,1kmN3038E5022_14
1199,0.0038956403732299805,1kmN3038E5022_21
1200,0.04486772418022156,1kmN3038E5022_22
1201,0.0038956403732299805,1kmN3038E5022_24
1202,0.0038956403732299805,1kmN3038E5022_31
1203,0.0038956403732299805,1kmN3038E5022_32
1204,0.0038956403732299805,1kmN3038E5022_34
1205,0.0500544011592865,1kmN3038E5022_41
1206,0.0038956403732299805,1kmN3038E5022_42
1207,0.0038956403732299805,1kmN3038E5022_43
1208,0.021533817052841187,1kmN3038E5022_44
1209,0.0038956403732299805,1kmN3038E5023_11
1210,0.0038956403732299805,1kmN3038E5023_12
1211,0.0038956403732299805,1kmN3038E5023_13
1212,0.0038956403732299805,1kmN3038E5023_14
1213,0.0038956403732299805,1kmN3038E5023_21
1214,0.0038956403732299805,1kmN3038E5023_22
1215,0.0038956403732299805,1kmN3038E5023_23
1216,0.0038956403732299805,1kmN3038E5023_24
1217,0.0038956403732299805,1kmN3038E5023_31
1218,0.0038956403732299805,1kmN3038E5023_32
1219,0.0038956403732299805,1kmN3038E5023_33
1220,0.0038956403732299805,1kmN3038E5023_34
1221,0.0038956403732299805,1kmN3038E5023_41
1222,0.0038956403732299805,1kmN3038E5023_42
1223,0.0038956403732299805,1kmN3038E5023_43
1224,0.0038956403732299805,1kmN3038E5023_44
1225,0.0038956403732299805,1kmN3038E5024_11
1226,0.06909143924713135,1kmN3038E5024_12
1227,0.03241616487503052,1kmN3038E5024_13
1228,0.0038956403732299805,1kmN3038E5024_14
1229,0.0365501344203949,1kmN3038E5024_21
1230,0.00802960991859436,1kmN3038E5024_22
1231,0.0500544011592865,1kmN3038E5024_23
1232,0.01398196816444397,1kmN3038E5024_24
1233,0.00802960991859436,1kmN3038E5024_31
1234,0.00802960991859436,1kmN3038E5024_32
1235,0.0038956403732299805,1kmN3038E5024_33
1236,0.0038956403732299805,1kmN3038E5024_34
1237,0.0038956403732299805,1kmN3038E5024_41
1238,0.0038956403732299805,1kmN3038E5024_42
1239,0.0038956403732299805,1kmN3038E5024_43
1240,0.0038956403732299805,1kmN3038E5024_44
1241,0.0038956403732299805,1kmN3038E5025_11
1242,0.03096368908882141,1kmN3038E5025_12
1243,0.0038956403732299805,1kmN3038E5025_13
1244,0.0038956403732299805,1kmN3038E5025_14
1245,0.0038956403732299805,1kmN3038E5025_21
1246,0.0038956403732299805,1kmN3038E5025_22
1247,0.0038956403732299805,1kmN3038E5025_23
1248,0.0038956403732299805,1kmN3038E5025_24
1249,0.0038956403732299805,1kmN3038E5025_31
1250,0.0038956403732299805,1kmN3038E5025_32
1251,0.3309326767921448,1kmN3038E5025_33
1252,0.0038956403732299805,1kmN3038E5025_34
1253,0.0038956403732299805,1kmN3038E5025_41
1254,0.0038956403732299805,1kmN3038E5025_42
1255,0.0038956403732299805,1kmN3038E5025_43
1256,0.0038956403732299805,1kmN3038E5025_44
1257,0.05625906586647034,1kmN3038E5026_11
1258,0.0038956403732299805,1kmN3038E5026_12
1259,0.0038956403732299805,1kmN3038E5026_13
1260,0.021533817052841187,1kmN3038E5026_14
1261,0.0038956403732299805,1kmN3038E5026_21
1262,0.0038956403732299805,1kmN3038E5026_22
1263,0.0038956403732299805,1kmN3038E5026_23
1264,0.0038956403732299805,1kmN3038E5026_24
1265,0.0038956403732299805,1kmN3038E5026_31
1266,0.0038956403732299805,1kmN3038E5026_32
1267,0.0038956403732299805,1kmN3038E5026_33
1268,0.0038956403732299805,1kmN3038E5026_34
1269,0.041309475898742676,1kmN3038E5026_41
1270,0.0038956403732299805,1kmN3038E5026_42
1271,0.0038956403732299805,1kmN3038E5026_43
1272,0.0038956403732299805,1kmN3038E5026_44
1273,0.39083537459373474,1kmN3038E5027_11
1274,0.0500544011592865,1kmN3038E5027_12
1275,0.1888757050037384,1kmN3038E5027_13
1276,0.18892407417297363,1kmN3038E5027_14
1277,0.0038956403732299805,1kmN3038E5027_21
1278,0.0020242035388946533,1kmN3038E5027_22
1279,0.0038956403732299805,1kmN3038E5027_23
1280,0.0038956403732299805,1kmN3038E5027_24
1281,0.0038956403732299805,1kmN3038E5027_31
1282,0.0038956403732299805,1kmN3038E5027_32
1283,0.0038956403732299805,1kmN3038E5027_33
1284,0.0038956403732299805,1kmN3038E5027_34
1285,0.03241616487503052,1kmN3038E5027_41
1286,0.0038956403732299805,1kmN3038E5027_42
1287,0.0038956403732299805,1kmN3038E5027_43
1288,0.03241616487503052,1kmN3038E5027_44
1289,0.2150985598564148,1kmN3038E5028_11
1290,0.21063527464866638,1kmN3038E5028_12
1291,0.01176518201828003,1kmN3038E5028_13
1292,0.0038956403732299805,1kmN3038E5028_14
1293,0.27655723690986633,1kmN3038E5028_21
1294,0.14437031745910645,1kmN3038E5028_22
1295,-0.7927539944648743,1kmN3038E5028_23
1296,0.14292019605636597,1kmN3038E5028_24
1297,0.12015262246131897,1kmN3038E5028_31
1298,0.29509437084198,1kmN3038E5028_32
1299,0.008548825979232788,1kmN3038E5028_33
1300,0.00802960991859436,1kmN3038E5028_34
1301,0.0038956403732299805,1kmN3038E5028_41
1302,0.0038956403732299805,1kmN3038E5028_42
1303,0.0056733787059783936,1kmN3038E5028_43
1304,0.020186692476272583,1kmN3038E5028_44
1305,0.21707820892333984,1kmN3038E5029_11
1306,0.15948915481567383,1kmN3038E5029_12
1307,-0.19238144159317017,1kmN3038E5029_13
1308,0.45674991607666016,1kmN3038E5029_14
1309,0.0444796085357666,1kmN3038E5029_21
1310,0.07534271478652954,1kmN3038E5029_22
1311,0.07026532292366028,1kmN3038E5029_23
1312,0.2997362017631531,1kmN3038E5029_24
1313,0.061828553676605225,1kmN3038E5029_31
1314,0.18930795788764954,1kmN3038E5029_32
1315,-0.595320463180542,1kmN3038E5029_33
1316,-0.2851490378379822,1kmN3038E5029_34
1317,0.2573893368244171,1kmN3038E5029_41
1318,0.19063109159469604,1kmN3038E5029_42
1319,0.25480717420578003,1kmN3038E5029_43
1320,0.5131362676620483,1kmN3038E5029_44
1321,0.0038956403732299805,1kmN3038E5030_11
1322,0.13351848721504211,1kmN3038E5030_12
1323,0.3192525804042816,1kmN3038E5030_13
1324,0.09749796986579895,1kmN3038E5030_14
1325,-0.6430667042732239,1kmN3038E5030_21
1326,0.0911417305469513,1kmN3038E5030_22
1327,0.16083768010139465,1kmN3038E5030_23
1328,0.19300967454910278,1kmN3038E5030_24
1329,0.20787987112998962,1kmN3038E5030_31
1330,0.12692034244537354,1kmN3038E5030_32
1331,0.156532883644104,1kmN3038E5030_33
1332,0.32877403497695923,1kmN3038E5030_34
1333,0.1787245273590088,1kmN3038E5030_41
1334,0.2885076105594635,1kmN3038E5030_42
1335,-0.713121086359024,1kmN3038E5030_43
1336,0.21019190549850464,1kmN3038E5030_44
1337,-0.00037032365798950195,1kmN3038E5031_11
1338,-0.006413638591766357,1kmN3038E5031_12
1339,-0.006413638591766357,1kmN3038E5031_13
1340,0.03914284706115723,1kmN3038E5031_14
1341,0.07965132594108582,1kmN3038E5031_21
1342,0.10203629732131958,1kmN3038E5031_22
1343,0.0365501344203949,1kmN3038E5031_23
1344,0.0038956403732299805,1kmN3038E5031_24
1345,0.0038956403732299805,1kmN3038E5031_31
1346,0.00802960991859436,1kmN3038E5031_32
1347,0.412270724773407,1kmN3038E5031_33
1348,0.21039125323295593,1kmN3038E5031_34
1349,-0.006413638591766357,1kmN3038E5031_41
1350,-0.006413638591766357,1kmN3038E5031_42
1351,0.10556656122207642,1kmN3038E5031_43
1352,0.0038956403732299805,1kmN3038E5031_44
1353,0.12575504183769226,1kmN3038E5032_11
1354,0.20028311014175415,1kmN3038E5032_12
1355,-1.532429575920105,1kmN3038E5032_13
1356,0.21607252955436707,1kmN3038E5032_14
1357,0.1600189208984375,1kmN3038E5032_21
1358,0.06808826327323914,1kmN3038E5032_22
1359,-0.7861147224903107,1kmN3038E5032_23
1360,0.20843994617462158,1kmN3038E5032_24
1361,-0.5504862070083618,1kmN3038E5032_31
1362,0.038536012172698975,1kmN3038E5032_32
1363,0.240460604429245,1kmN3038E5032_33
1364,0.20006540417671204,1kmN3038E5032_34
1365,0.11508437991142273,1kmN3038E5032_41
1366,0.03607964515686035,1kmN3038E5032_42
1367,0.01954832673072815,1kmN3038E5032_43
1368,0.0056733787059783936,1kmN3038E5032_44
1369,0.247970312833786,1kmN3038E5033_11
1370,0.4507238566875458,1kmN3038E5033_12
1371,0.1478990614414215,1kmN3038E5033_13
1372,0.08426105976104736,1kmN3038E5033_14
1373,-0.4003756046295166,1kmN3038E5033_21
1374,-0.7683140933513641,1kmN3038E5033_22
1375,0.22634607553482056,1kmN3038E5033_23
1376,0.18847393989562988,1kmN3038E5033_24
1377,-0.688000500202179,1kmN3038E5033_31
1378,0.2851462960243225,1kmN3038E5033_32
1379,-0.665379136800766,1kmN3038E5033_33
1380,0.2413557469844818,1kmN3038E5033_34
1381,0.01398196816444397,1kmN3038E5033_41
1382,0.21929815411567688,1kmN3038E5033_42
1383,0.07396402955055237,1kmN3038E5033_43
1384,0.10067760944366455,1kmN3038E5033_44
1385,0.27059733867645264,1kmN3038E5034_11
1386,0.296856552362442,1kmN3038E5034_12
1387,-0.5424982011318207,1kmN3038E5034_13
1388,0.13227853178977966,1kmN3038E5034_14
1389,0.0020242035388946533,1kmN3038E5034_21
1390,0.34945183992385864,1kmN3038E5034_22
1391,0.01964583992958069,1kmN3038E5034_23
1392,0.023818761110305786,1kmN3038E5034_24
1393,0.015855133533477783,1kmN3038E5034_31
1394,0.09306183457374573,1kmN3038E5034_32
1395,0.2932451069355011,1kmN3038E5034_33
1396,0.15492314100265503,1kmN3038E5034_34
1397,0.24607858061790466,1kmN3038E5034_41
1398,-1.4313256740570068,1kmN3038E5034_42
1399,0.1617678701877594,1kmN3038E5034_43
1400,0.20309874415397644,1kmN3038E5034_44
1401,0.006073266267776489,1kmN3038E5035_11
1402,0.00802960991859436,1kmN3038E5035_12
1403,0.17038145661354065,1kmN3038E5035_13
1404,0.03241616487503052,1kmN3038E5035_14
1405,0.14728102087974548,1kmN3038E5035_21
1406,-0.5864797234535217,1kmN3038E5035_22
1407,0.15234729647636414,1kmN3038E5035_23
1408,-0.4556504487991333,1kmN3038E5035_24
1409,0.16782832145690918,1kmN3038E5035_31
1410,0.34499186277389526,1kmN3038E5035_32
1411,0.20255538821220398,1kmN3038E5035_33
1412,0.1672285795211792,1kmN3038E5035_34
1413,0.07396402955055237,1kmN3038E5035_41
1414,0.00802960991859436,1kmN3038E5035_42
1415,0.039441704750061035,1kmN3038E5035_43
1416,0.23234382271766663,1kmN3038E5035_44
1417,-0.9675838351249695,1kmN3038E5036_11
1418,0.32660186290740967,1kmN3038E5036_12
1419,-0.8016944229602814,1kmN3038E5036_13
1420,0.15099266171455383,1kmN3038E5036_14
1421,0.17923977971076965,1kmN3038E5036_21
1422,0.155012845993042,1kmN3038E5036_22
1423,0.1999933123588562,1kmN3038E5036_23
1424,0.11676666140556335,1kmN3038E5036_24
1425,0.16663441061973572,1kmN3038E5036_31
1426,0.1336824893951416,1kmN3038E5036_32
1427,0.18420088291168213,1kmN3038E5036_33
1428,0.16442403197288513,1kmN3038E5036_34
1429,0.05810818076133728,1kmN3038E5036_41
1430,-0.1738688349723816,1kmN3038E5036_42
1431,0.220719575881958,1kmN3038E5036_43
1432,0.15812209248542786,1kmN3038E5036_44
1433,0.0500544011592865,1kmN3038E5037_11
1434,0.06290805339813232,1kmN3038E5037_12
1435,0.12793216109275818,1kmN3038E5037_13
1436,0.0038956403732299805,1kmN3038E5037_14
1437,0.03241616487503052,1kmN3038E5037_21
1438,0.0365501344203949,1kmN3038E5037_22
1439,0.048707276582717896,1kmN3038E5037_23
1440,0.0526270866394043,1kmN3038E5037_24
1441,0.16019773483276367,1kmN3038E5037_31
1442,0.0500544011592865,1kmN3038E5037_32
1443,0.10436314344406128,1kmN3038E5037_33
1444,0.0546705424785614,1kmN3038E5037_34
1445,0.04870089888572693,1kmN3038E5037_41
1446,0.06221148371696472,1kmN3038E5037_42
1447,0.08198714256286621,1kmN3038E5037_43
1448,0.0038956403732299805,1kmN3038E5037_44
1449,0.13878244161605835,1kmN3038E5038_11
1450,0.05418837070465088,1kmN3038E5038_12
1451,-0.9179821610450745,1kmN3038E5038_13
1452,0.014181286096572876,1kmN3038E5038_14
1453,0.0500544011592865,1kmN3038E5038_21
1454,0.03241616487503052,1kmN3038E5038_22
1455,0.08201783895492554,1kmN3038E5038_23
1456,0.14577290415763855,1kmN3038E5038_24
1457,0.07937240600585938,1kmN3038E5038_31
1458,0.11027330160140991,1kmN3038E5038_32
1459,-0.018873155117034912,1kmN3038E5038_33
1460,0.3535009026527405,1kmN3038E5038_34
1461,0.00802960991859436,1kmN3038E5038_41
1462,0.09808552265167236,1kmN3038E5038_42
1463,0.13549938797950745,1kmN3038E5038_43
1464,0.03241616487503052,1kmN3038E5038_44
1465,0.026463806629180908,1kmN3038E5039_11
1466,0.0038956403732299805,1kmN3038E5039_12
1467,0.0038956403732299805,1kmN3038E5039_13
1468,0.0038956403732299805,1kmN3038E5039_14
1469,0.0038956403732299805,1kmN3038E5039_21
1470,0.0038956403732299805,1kmN3038E5039_22
1471,0.0038956403732299805,1kmN3038E5039_23
1472,0.0038956403732299805,1kmN3038E5039_24
1473,0.0038956403732299805,1kmN3038E5039_31
1474,0.0038956403732299805,1kmN3038E5039_32
1475,0.0038956403732299805,1kmN3038E5039_33
1476,0.012025624513626099,1kmN3038E5039_34
1477,0.0038956403732299805,1kmN3038E5039_41
1478,0.040470004081726074,1kmN3038E5039_42
1479,0.030597776174545288,1kmN3038E5039_43
1480,0.0020242035388946533,1kmN3038E5039_44
1481,0.0038956403732299805,1kmN3038E5040_44
1482,0.0038956403732299805,1kmN3039E5021_11
1483,0.0020242035388946533,1kmN3039E5021_12
1484,0.14683803915977478,1kmN3039E5021_21
1485,0.04270187020301819,1kmN3039E5021_22
1486,0.0038956403732299805,1kmN3039E5021_23
1487,0.0038956403732299805,1kmN3039E5021_24
1488,0.0038956403732299805,1kmN3039E5022_11
1489,0.0038956403732299805,1kmN3039E5022_12
1490,0.0500544011592865,1kmN3039E5022_13
1491,0.0038956403732299805,1kmN3039E5022_14
1492,0.0500544011592865,1kmN3039E5022_21
1493,0.03241616487503052,1kmN3039E5022_22
1494,0.0500544011592865,1kmN3039E5022_23
1495,-0.8419327735900879,1kmN3039E5022_24
1496,0.44019368290901184,1kmN3039E5022_31
1497,0.12314623594284058,1kmN3039E5022_32
1498,0.04818296432495117,1kmN3039E5022_33
1499,0.20001858472824097,1kmN3039E5022_34
1500,0.0038956403732299805,1kmN3039E5022_41
1501,0.04818296432495117,1kmN3039E5022_42
1502,0.0020242035388946533,1kmN3039E5022_43
1503,0.0038956403732299805,1kmN3039E5022_44
1504,-0.0032216906547546387,1kmN3039E5023_11
1505,0.014416515827178955,1kmN3039E5023_12
1506,0.0038956403732299805,1kmN3039E5023_13
1507,0.0038956403732299805,1kmN3039E5023_14
1508,-0.0032216906547546387,1kmN3039E5023_21
1509,0.0038956403732299805,1kmN3039E5023_22
1510,0.0038956403732299805,1kmN3039E5023_23
1511,0.0038956403732299805,1kmN3039E5023_24
1512,0.0038956403732299805,1kmN3039E5023_31
1513,0.0038956403732299805,1kmN3039E5023_32
1514,0.0038956403732299805,1kmN3039E5023_33
1515,0.0500544011592865,1kmN3039E5023_34
1516,0.0038956403732299805,1kmN3039E5023_41
1517,0.0038956403732299805,1kmN3039E5023_42
1518,0.0038956403732299805,1kmN3039E5023_43
1519,0.0038956403732299805,1kmN3039E5023_44
1520,0.12872213125228882,1kmN3039E5024_11
1521,0.0038956403732299805,1kmN3039E5024_12
1522,0.0038956403732299805,1kmN3039E5024_13
1523,0.0038956403732299805,1kmN3039E5024_14
1524,0.0038956403732299805,1kmN3039E5024_21
1525,0.0038956403732299805,1kmN3039E5024_22
1526,0.0038956403732299805,1kmN3039E5024_23
1527,0.0038956403732299805,1kmN3039E5024_24
1528,-0.0032216906547546387,1kmN3039E5024_31
1529,0.0038956403732299805,1kmN3039E5024_32
1530,0.0038956403732299805,1kmN3039E5024_33
1531,-0.0032216906547546387,1kmN3039E5024_34
1532,-0.0032216906547546387,1kmN3039E5024_41
1533,0.12160483002662659,1kmN3039E5024_42
1534,0.013636618852615356,1kmN3039E5024_43
1535,-0.0032216906547546387,1kmN3039E5024_44
1536,0.0038956403732299805,1kmN3039E5025_11
1537,0.03241616487503052,1kmN3039E5025_12
1538,0.06983006000518799,1kmN3039E5025_13
1539,0.0038956403732299805,1kmN3039E5025_14
1540,0.0500544011592865,1kmN3039E5025_21
1541,0.0038956403732299805,1kmN3039E5025_22
1542,0.0038956403732299805,1kmN3039E5025_23
1543,0.03241616487503052,1kmN3039E5025_24
1544,0.0038956403732299805,1kmN3039E5025_31
1545,0.03241616487503052,1kmN3039E5025_32
1546,0.0038956403732299805,1kmN3039E5025_33
1547,0.0038956403732299805,1kmN3039E5025_34
1548,0.0038956403732299805,1kmN3039E5025_41
1549,0.0038956403732299805,1kmN3039E5025_42
1550,0.0038956403732299805,1kmN3039E5025_43
1551,0.0038956403732299805,1kmN3039E5025_44
1552,0.0038956403732299805,1kmN3039E5026_11
1553,0.0038956403732299805,1kmN3039E5026_12
1554,0.0038956403732299805,1kmN3039E5026_13
1555,0.0038956403732299805,1kmN3039E5026_14
1556,0.0038956403732299805,1kmN3039E5026_21
1557,0.06909143924713135,1kmN3039E5026_22
1558,0.0038956403732299805,1kmN3039E5026_23
1559,0.0038956403732299805,1kmN3039E5026_24
1560,0.0038956403732299805,1kmN3039E5026_31
1561,0.0038956403732299805,1kmN3039E5026_32
1562,0.0038956403732299805,1kmN3039E5026_33
1563,0.0038956403732299805,1kmN3039E5026_34
1564,0.016052722930908203,1kmN3039E5026_41
1565,0.0038956403732299805,1kmN3039E5026_42
1566,0.0038956403732299805,1kmN3039E5026_43
1567,0.0038956403732299805,1kmN3039E5026_44
1568,0.0038956403732299805,1kmN3039E5027_11
1569,0.0038956403732299805,1kmN3039E5027_12
1570,0.0038956403732299805,1kmN3039E5027_13
1571,0.0038956403732299805,1kmN3039E5027_14
1572,0.00802960991859436,1kmN3039E5027_21
1573,0.11768212914466858,1kmN3039E5027_22
1574,0.20382395386695862,1kmN3039E5027_23
1575,0.0365501344203949,1kmN3039E5027_24
1576,0.0500544011592865,1kmN3039E5027_31
1577,0.06221148371696472,1kmN3039E5027_32
1578,0.43173718452453613,1kmN3039E5027_33
1579,0.0038956403732299805,1kmN3039E5027_34
1580,0.0038956403732299805,1kmN3039E5027_41
1581,0.0038956403732299805,1kmN3039E5027_42
1582,0.0038956403732299805,1kmN3039E5027_43
1583,0.0038956403732299805,1kmN3039E5027_44
1584,0.0038956403732299805,1kmN3039E5028_11
1585,0.0038956403732299805,1kmN3039E5028_12
1586,0.0038956403732299805,1kmN3039E5028_13
1587,0.0038956403732299805,1kmN3039E5028_14
1588,0.0038956403732299805,1kmN3039E5028_21
1589,0.03777188062667847,1kmN3039E5028_22
1590,0.0038956403732299805,1kmN3039E5028_23
1591,0.0038956403732299805,1kmN3039E5028_24
1592,0.0038956403732299805,1kmN3039E5028_31
1593,0.0038956403732299805,1kmN3039E5028_32
1594,0.00802960991859436,1kmN3039E5028_33
1595,0.00802960991859436,1kmN3039E5028_34
1596,0.0038956403732299805,1kmN3039E5028_41
1597,0.0038956403732299805,1kmN3039E5028_42
1598,0.0038956403732299805,1kmN3039E5028_43
1599,0.0038956403732299805,1kmN3039E5028_44
1600,0.02066788077354431,1kmN3039E5029_11
1601,0.0038019418716430664,1kmN3039E5029_12
1602,0.06737911701202393,1kmN3039E5029_13
1603,0.16740849614143372,1kmN3039E5029_14
1604,0.0056733787059783936,1kmN3039E5029_21
1605,0.0038956403732299805,1kmN3039E5029_22
1606,0.0308416485786438,1kmN3039E5029_23
1607,0.008642524480819702,1kmN3039E5029_24
1608,0.021533817052841187,1kmN3039E5029_31
1609,0.05662587285041809,1kmN3039E5029_32
1610,0.162246435880661,1kmN3039E5029_33
1611,0.0038956403732299805,1kmN3039E5029_34
1612,0.08947020769119263,1kmN3039E5029_41
1613,0.29744306206703186,1kmN3039E5029_42
1614,0.04726189374923706,1kmN3039E5029_43
1615,0.0020242035388946533,1kmN3039E5029_44
1616,-0.21055710315704346,1kmN3039E5030_11
1617,0.044171422719955444,1kmN3039E5030_12
1618,0.0057561397552490234,1kmN3039E5030_13
1619,0.24362215399742126,1kmN3039E5030_14
1620,0.10853821039199829,1kmN3039E5030_21
1621,0.012563109397888184,1kmN3039E5030_22
1622,0.019627481698989868,1kmN3039E5030_23
1623,-0.7356026470661163,1kmN3039E5030_24
1624,0.02844133973121643,1kmN3039E5030_31
1625,0.0879606306552887,1kmN3039E5030_32
1626,0.014554232358932495,1kmN3039E5030_33
1627,0.28173208236694336,1kmN3039E5030_34
1628,0.0038019418716430664,1kmN3039E5030_41
1629,0.1458863914012909,1kmN3039E5030_42
1630,0.1526319682598114,1kmN3039E5030_43
1631,0.009807348251342773,1kmN3039E5030_44
1632,0.0038956403732299805,1kmN3039E5031_11
1633,0.0038956403732299805,1kmN3039E5031_12
1634,0.0038956403732299805,1kmN3039E5031_13
1635,0.0038956403732299805,1kmN3039E5031_14
1636,0.0038956403732299805,1kmN3039E5031_21
1637,-0.006413638591766357,1kmN3039E5031_22
1638,-0.006413638591766357,1kmN3039E5031_23
1639,0.0038956403732299805,1kmN3039E5031_24
1640,0.0038956403732299805,1kmN3039E5031_31
1641,-0.006413638591766357,1kmN3039E5031_32
1642,0.0038956403732299805,1kmN3039E5031_33
1643,0.04602667689323425,1kmN3039E5031_34
1644,0.0038956403732299805,1kmN3039E5031_41
1645,0.0038956403732299805,1kmN3039E5031_42
1646,0.0038019418716430664,1kmN3039E5031_43
1647,-0.006413638591766357,1kmN3039E5031_44
1648,-0.6710231006145477,1kmN3039E5032_11
1649,0.12702757120132446,1kmN3039E5032_12
1650,0.18896594643592834,1kmN3039E5032_13
1651,0.0020242035388946533,1kmN3039E5032_14
1652,0.3052116632461548,1kmN3039E5032_21
1653,0.14762195944786072,1kmN3039E5032_22
1654,0.08738929033279419,1kmN3039E5032_23
1655,0.0020242035388946533,1kmN3039E5032_24
1656,0.0038956403732299805,1kmN3039E5032_31
1657,0.0038019418716430664,1kmN3039E5032_32
1658,0.0269850492477417,1kmN3039E5032_33
