,Unnamed: 0,grid,pred,grid_x,grid_y,digits
721,1094,1kmN3037E5033_24,1.6269361,19.976247667621763,50.01178158470806,3
722,1095,1kmN3037E5033_31,2.1019716,19.97278681600419,50.01208644506104,3
723,1096,1kmN3037E5033_32,1.4369872,19.97231963614155,50.00986247331549,2
724,1097,1kmN3037E5033_33,1.2634571,19.968858901222077,50.01016721230285,2
725,1098,1kmN3037E5033_34,1.6842907999999999,19.96932592407511,50.012391200358785,3
726,1099,1kmN3037E5033_41,1.7401931000000002,19.97372133875059,50.01653437588067,3
727,1100,1kmN3037E5033_42,1.9857653000000002,19.973254050204172,50.01431041258264,3
728,1101,1kmN3037E5033_43,2.0008821,19.969793001248004,50.01461518419271,3
729,1102,1kmN3037E5033_44,2.1019716,19.970260132749747,50.016839163804995,3
730,1104,1kmN3037E5034_12,0.29346198,19.99401949679822,50.012479576718476,1
731,1105,1kmN3037E5034_13,0.29346198,19.990558689947502,50.012784978662616,1
732,1106,1kmN3037E5034_14,0.4785057,19.991026763610307,50.015008860308896,1
733,1107,1kmN3037E5034_21,0.29346198,19.993551320584864,50.01025570718353,1
734,1108,1kmN3037E5034_22,0.29346198,19.993083198813828,50.00803183341292,1
735,1109,1kmN3037E5034_23,0.29346198,19.98962270591453,50.008337202669935,1
736,1110,1kmN3037E5034_24,0.30752933,19.99009067071859,50.01056109278312,1
737,1111,1kmN3037E5034_31,0.36216596,19.986629980476245,50.010866373337315,1
738,1112,1kmN3037E5034_32,0.36216596,19.98616217264625,50.00864246688695,1
739,1113,1kmN3037E5034_33,0.9205973,19.98270159902184,50.008947626062024,2
740,1114,1kmN3037E5034_34,0.47568065,19.983169249870702,50.011171548844224,1
741,1115,1kmN3037E5034_41,1.7623037,19.987565759367353,50.01531417354339,3
742,1116,1kmN3037E5034_42,0.36216596,19.987097842713613,50.013090275556,1
743,1117,1kmN3037E5034_43,0.9272865,19.983636955109425,50.01339546739667,2
744,1118,1kmN3037E5034_44,2.1019716,19.984104714746973,50.01561938171978,3
745,1119,1kmN3037E5035_11,1.6243526000000001,20.00833117871166,50.01348071833418,3
746,1120,1kmN3037E5035_12,1.657521,20.00786232011058,50.01125691847395,3
747,1122,1kmN3037E5035_14,2.0008821,20.004870376549558,50.01378655682952,3
748,1123,1kmN3037E5035_21,0.4785057,20.00739351603084,50.0090331143707,1
749,1124,1kmN3037E5035_22,1.0280812,20.006924766463346,50.0068093060241,2
750,1131,1kmN3037E5035_41,1.7401931000000002,20.00140953394546,50.014092290276615,3
751,1134,1kmN3037E5035_44,1.2883278,19.997948650912274,50.01439791867354,2
752,1135,1kmN3037E5036_11,1.8953581999999998,20.02217398268198,50.01225631391018,3
753,1136,1kmN3037E5036_12,1.657521,20.021704496258717,50.010032579575395,3
754,1137,1kmN3037E5036_13,2.0008821,20.018244012938503,50.01033882185442,3
755,1138,1kmN3037E5036_14,1.657521,20.018713342416948,50.012562572578624,3
756,1139,1kmN3037E5036_21,1.2883278,20.02123506442664,50.007808840989846,2
757,1140,1kmN3037E5036_22,0.29346198,20.020765687176745,50.005585098153134,1
758,1141,1kmN3037E5036_23,1.1676273000000001,20.017305517693824,50.005891307659205,2
759,1142,1kmN3037E5036_24,1.4129421999999998,20.01777473803383,50.00811506688141,2
760,1143,1kmN3037E5036_31,1.6269361,20.01431437116164,50.008421187743366,3
761,1144,1kmN3037E5036_32,0.4785057,20.013845307738684,50.006197412141,1
762,1145,1kmN3037E5036_33,1.8953581999999998,20.010385057324214,50.00650341159661,3
763,1146,1kmN3037E5036_34,1.2883278,20.010853963823003,50.0087272035738,2
764,1147,1kmN3037E5036_41,1.2883278,20.015252661658273,50.01286872620672,2
765,1148,1kmN3037E5036_42,1.205394,20.01478348913184,50.01064495909849,2
766,1149,1kmN3037E5036_43,1.0106554,20.011322924851534,50.010950991305656,2
767,1150,1kmN3037E5036_44,2.0008821,20.011791940418888,50.013174774792596,3
768,1151,1kmN3037E5037_11,0.36216596,20.036016138547676,50.0110302288729,1
769,1152,1kmN3037E5037_12,0.49257305,20.035546024416426,50.00880656014945,1
770,1153,1kmN3037E5037_13,0.6170048,20.032085703171248,50.00911322254846,1
771,1154,1kmN3037E5037_14,0.9489943000000001,20.032555660386226,50.011336907682804,2
772,1155,1kmN3037E5037_21,0.36216596,20.03507596494636,50.00658288716739,1
773,1156,1kmN3037E5037_22,0.29346198,20.034605960128342,50.00435920992635,1
774,1157,1kmN3037E5037_23,0.29346198,20.031145952663287,50.00466583950946,1
775,1158,1kmN3037E5037_24,0.29346198,20.031615800599948,50.00688953315747,1
776,1160,1kmN3037E5037_32,0.29346198,20.027685904674424,50.00497236407626,1
777,1162,1kmN3037E5037_34,1.1676273000000001,20.02469535032721,50.00750251007062,2
778,1163,1kmN3037E5037_41,0.9272865,20.029095141679505,50.0116434814603,2
779,1164,1kmN3037E5037_42,0.9272865,20.028625341387933,50.00941977992046,2
780,1165,1kmN3037E5037_43,0.9489943000000001,20.025164939079474,50.009726232263404,2
781,1166,1kmN3037E5037_44,1.0106554,20.025634582440468,50.01194995020341,2
782,1167,1kmN3037E5038_11,0.30752933,20.04985764548284,50.00980246334911,1
783,1168,1kmN3037E5038_12,0.30752933,20.049386903758094,50.00757886032277,1
784,1169,1kmN3037E5038_13,0.7549316999999999,20.045926744794333,50.007885942810056,1
785,1170,1kmN3037E5038_14,0.7549316999999999,20.046397329631397,50.01010956226872,1
786,1171,1kmN3037E5038_21,0.29346198,20.04891621676444,50.00535525303007,1
787,1172,1kmN3037E5038_23,0.29346198,20.04498573925181,50.00343869109902,1
788,1173,1kmN3037E5038_24,0.29346198,20.04545621467083,50.00566231908697,1
789,1174,1kmN3037E5038_31,0.29346198,20.04199617199468,50.00596928013016,1
790,1175,1kmN3037E5038_32,0.38824233,20.041525853435548,50.003745635719156,1
791,1176,1kmN3037E5038_33,0.36216596,20.038065927056746,50.00405247532893,1
792,1177,1kmN3037E5038_34,0.29346198,20.03853608874889,50.00627613615762,1
793,1178,1kmN3037E5038_41,0.47568065,20.042936973183128,50.01041655616388,1
794,1179,1kmN3037E5038_42,0.9489943000000001,20.042466545240856,50.008192920278255,2
795,1180,1kmN3037E5038_43,1.205394,20.039006305110604,50.0084997927254,2
796,1182,1kmN3037E5039_11,0.29346198,20.063698502662,50.00857301746561,1
797,1183,1kmN3037E5039_13,1.4917777,20.059767136982316,50.00665698276611,2
798,1185,1kmN3037E5039_31,0.46477702,20.055836099152483,50.00474080588293,1
799,1186,1kmN3037E5039_34,1.4917777,20.05237617826264,50.00504808196139,2
800,1188,1kmN3037E5039_42,1.4917777,20.056307099865037,50.0069643802988,2
801,1189,1kmN3037E5039_43,1.4917777,20.052847022119323,50.007271672818355,2
802,1190,1kmN3037E5039_44,0.29346198,20.05331792072449,50.00949525940696,1
803,1191,1kmN3038E5021_11,0.29346198,19.816305099605373,50.03934463668679,1
804,1198,1kmN3038E5022_14,0.29346198,19.826695890947047,50.03844395446212,1
805,1199,1kmN3038E5022_21,0.29346198,19.829237659924463,50.033694257964704,1
806,1200,1kmN3038E5022_22,0.29346198,19.828776866103933,50.03146962238132,1
807,1205,1kmN3038E5022_41,0.3741055,19.82323233361283,50.03874428704461,1
808,1206,1kmN3038E5022_42,0.29346198,19.822771747340653,50.0365196275569,1
809,1208,1kmN3038E5022_44,0.29346198,19.81976873649461,50.039044514453494,1
810,1215,1kmN3038E5023_23,0.29346198,19.839165763383086,50.030567823051655,1
811,1217,1kmN3038E5023_31,0.29346198,19.836163945986524,50.033093131361476,1
812,1218,1kmN3038E5023_32,0.29346198,19.835702837433892,50.03086852797856,1
813,1219,1kmN3038E5023_33,0.29346198,19.832239871669834,50.03116912775579,1
814,1220,1kmN3038E5023_34,0.29346198,19.83270082285992,50.033393747241604,1
815,1225,1kmN3038E5024_11,0.29346198,19.85786611453339,50.03573622872694,1
816,1226,1kmN3038E5024_12,0.7123517,19.85740395438994,50.03351173038771,1
817,1227,1kmN3038E5024_13,0.36216596,19.853940913051318,50.033812993306256,1
818,1228,1kmN3038E5024_14,0.29346198,19.854402915839234,50.03603750778458,1
819,1229,1kmN3038E5024_21,0.6170048,19.856941848032672,50.03128722789217,1
820,1230,1kmN3038E5024_22,0.4785057,19.856479795452547,50.029062721239974,1
821,1231,1kmN3038E5024_23,0.46477702,19.853017068772107,50.02936395188613,1
822,1232,1kmN3038E5024_24,0.49257305,19.853478964031865,50.03158847467357,1
823,1234,1kmN3038E5024_32,0.4785057,19.849554302211942,50.02966507739233,1
824,1235,1kmN3038E5024_33,0.29346198,19.846091495785092,50.029966097756606,1
825,1237,1kmN3038E5024_41,0.29346198,19.850939677244327,50.036338681686146,1
826,1241,1kmN3038E5025_11,0.29346198,19.871718510042246,50.03453006097425,1
827,1242,1kmN3038E5025_12,0.29346198,19.871255720547506,50.03230562724521,1
828,1243,1kmN3038E5025_13,0.29346198,19.867792838913612,50.032607310747174,1
829,1248,1kmN3038E5025_24,0.29346198,19.867330260584914,50.03038285669547,1
830,1249,1kmN3038E5025_31,0.29346198,19.863867496322158,50.03068441890119,1
831,1252,1kmN3038E5025_34,0.29346198,19.860404692133766,50.030985875967424,1
832,1256,1kmN3038E5025_44,0.29346198,19.861329273313697,50.03543484451515,1
833,1257,1kmN3038E5026_11,0.30752933,19.885570266100267,50.03332221087994,1
834,1258,1kmN3038E5026_12,0.29346198,19.88510684736708,50.03109784184736,1
835,1260,1kmN3038E5026_14,0.29346198,19.882107387079614,50.03362433111622,1
836,1269,1kmN3038E5026_41,0.29346198,19.878644468054464,50.033926346212006,1
837,1272,1kmN3038E5026_44,0.29346198,19.87518150903767,50.03422825616532,1
838,1273,1kmN3038E5027_11,1.0586662,19.89942138187762,50.032112678569185,2
839,1274,1kmN3038E5027_12,0.38824233,19.898957334019002,50.029888374319036,1
840,1275,1kmN3038E5027_13,1.0280812,19.895494772417077,50.030190898894,2
841,1276,1kmN3038E5027_14,1.0586662,19.895958663004933,50.03241521934782,2
842,1277,1kmN3038E5027_21,0.29346198,19.898493340157174,50.02766406588953,1
843,1285,1kmN3038E5027_41,0.46715912,19.892495904075854,50.03271765499378,1
844,1286,1kmN3038E5027_42,0.34809864,19.892032170765823,50.03049331834165,1
845,1287,1kmN3038E5027_43,0.29346198,19.888569529078165,50.0307956326601,1
846,1288,1kmN3038E5027_44,0.36216596,19.88903310510334,50.03301998550514,1
847,1289,1kmN3038E5028_11,1.8525363000000001,19.91327185654465,50.030901464167115,3
848,1290,1kmN3038E5028_12,1.9528908999999999,19.912807179673763,50.02867722478561,3
849,1292,1kmN3038E5028_14,0.29346198,19.909809298027312,50.0312044254568,1
850,1293,1kmN3038E5028_21,2.1019716,19.912342556869856,50.02645298121698,3
851,1294,1kmN3038E5028_22,1.4210752,19.911877988123983,50.024228733460866,2
852,1295,1kmN3038E5028_23,1.8412826,19.908415901281387,50.0245316460807,3
853,1296,1kmN3038E5028_24,2.1019716,19.908880312819885,50.02675591005817,3
854,1297,1kmN3038E5028_31,1.2883278,19.905418028675864,50.02705873378532,2
855,1298,1kmN3038E5028_32,1.9741125,19.90495377435176,50.02483445359184,3
856,1304,1kmN3038E5028_44,0.4785057,19.90288406068084,50.03181003265982,1
857,1305,1kmN3038E5029_11,1.8685884,19.927121689272198,50.02968856779927,3
858,1306,1kmN3038E5029_12,1.4129421999999998,19.92665638350239,50.02746439337243,2
859,1307,1kmN3038E5029_13,1.8525363000000001,19.923194142761766,50.02776775889508,3
860,1308,1kmN3038E5029_14,1.3363388,19.92365929131752,50.029991949568654,2
861,1309,1kmN3038E5029_21,1.4369872,19.926191131869647,50.025240214750795,2
862,1310,1kmN3038E5029_22,1.2883278,19.92572593436507,50.02301603193393,2
863,1311,1kmN3038E5029_23,0.9205973,19.922264008000077,50.023319364968884,2
864,1312,1kmN3038E5029_24,1.0586662,19.922729048325625,50.02554356402864,2
865,1313,1kmN3038E5029_31,1.4049436000000002,19.91926692463568,50.02584680820026,2
866,1314,1kmN3038E5029_32,1.0586662,19.91880204149625,50.023622592903024,2
867,1315,1kmN3038E5029_33,1.8412826,19.915340034866578,50.02392571573433,3
868,1316,1kmN3038E5029_34,1.4997764,19.91580476081276,50.02614994726371,2
869,1317,1kmN3038E5029_41,1.9741125,19.920196853202704,50.030295226221064,3
870,1318,1kmN3038E5029_42,2.1019716,19.91973186186817,50.02807101930612,3
871,1319,1kmN3038E5029_43,1.8412826,19.91626954083452,50.02837417460361,3
872,1320,1kmN3038E5029_44,1.8846758999999997,19.916734374940752,50.030598397754545,3
873,1322,1kmN3038E5030_12,0.9272865,19.940504944675933,50.02624988020508,2
874,1323,1kmN3038E5030_13,1.0423019,19.937042864676787,50.02655366615453,2
875,1324,1kmN3038E5030_14,1.0106554,19.937508642046424,50.028777791808814,2
876,1325,1kmN3038E5030_21,1.0106554,19.940039064327806,50.02402576661647,2
877,1326,1kmN3038E5030_22,0.9205973,19.93957323817792,50.02180164882486,2
878,1327,1kmN3038E5030_23,0.9738651,19.93611147249766,50.022105402243575,2
879,1328,1kmN3038E5030_24,1.0106554,19.93657714149682,50.024329536299575,2
880,1329,1kmN3038E5030_31,1.7401931000000002,19.933115178468192,50.024633200884296,3
881,1330,1kmN3038E5030_32,1.2634571,19.9326496666268,50.02240905056928,2
882,1331,1kmN3038E5030_33,1.2883278,19.929187820578253,50.022712593800065,2
883,1332,1kmN3038E5030_34,1.8953581999999998,19.929653175254842,50.02493676036869,3
884,1333,1kmN3038E5030_41,1.2883278,19.934046364649642,50.02908148891738,2
885,1334,1kmN3038E5030_42,1.8412826,19.933580744472838,50.02685734700019,3
886,1335,1kmN3038E5030_43,1.6554569,19.930118584077025,50.02716092274017,3
887,1336,1kmN3038E5030_44,1.8846758999999997,19.930584047053912,50.02938508091486,3
888,1341,1kmN3038E5031_21,0.9489943000000001,19.953886353416035,50.02280963693968,2
889,1342,1kmN3038E5031_22,1.2883278,19.95341989873437,50.02058558425941,2
890,1343,1kmN3038E5031_23,1.205394,19.949958293945805,50.02088975803042,2
891,1346,1kmN3038E5031_32,1.1676273000000001,19.94649664891492,50.02119382671629,2
892,1347,1kmN3038E5031_33,1.3363388,19.943034963654668,50.0214977903151,2
893,1348,1kmN3038E5031_34,1.0586662,19.943500946948152,50.02372189183695,2
894,1351,1kmN3038E5031_43,0.9272865,19.943966984457408,50.02594598915386,2
895,1353,1kmN3038E5032_11,1.4129421999999998,19.96866732753011,50.0260397881573,2
896,1354,1kmN3038E5032_12,1.4129421999999998,19.968200135744464,50.02381580911082,2
897,1355,1kmN3038E5032_13,1.2883278,19.96473837784936,50.024120435819384,2
898,1356,1kmN3038E5032_14,0.9205973,19.96520541250605,50.02634443117716,2
899,1357,1kmN3038E5032_21,1.1525669,19.967732998306285,50.021591825846244,2
900,1358,1kmN3038E5032_22,0.6170048,19.967265915206514,50.019367838363245,1
901,1359,1kmN3038E5032_23,1.6554569,19.963804471516625,50.01967243245516,3
902,1360,1kmN3038E5032_24,0.6170048,19.964271397522523,50.02189643624553,1
903,1361,1kmN3038E5032_31,1.657521,19.96080975643764,50.02220094156218,3
904,1362,1kmN3038E5032_32,1.4369872,19.960342987532695,50.01997692146979,2
905,1363,1kmN3038E5032_33,1.5720496000000002,19.956881463267663,50.020281305405184,3
906,1364,1kmN3038E5032_34,1.8953581999999998,19.957348075064505,50.02250534179425,3
907,1365,1kmN3038E5032_41,0.54720974,19.961743457166666,50.0266489691036,1
908,1366,1kmN3038E5032_42,1.1816947,19.961276579645983,50.024424957439976,2
909,1369,1kmN3038E5033_11,1.2883278,19.982514584213504,50.024820165183456,2
910,1370,1kmN3038E5033_12,1.2883278,19.982046763983465,50.022596251435786,2
911,1371,1kmN3038E5033_13,1.5232627,19.9785851674508,50.02290129847672,3
912,1372,1kmN3038E5033_14,0.9489943000000001,19.97905283058042,50.02512522855716,2
913,1373,1kmN3038E5033_21,2.1019716,19.981578998170935,50.020372333462255,3
914,1374,1kmN3038E5033_22,1.7623037,19.9811112867668,50.01814841126252,3
915,1375,1kmN3038E5033_23,2.1019716,19.977650004382454,50.01845342564374,3
916,1376,1kmN3038E5033_24,2.1019716,19.97811755872116,50.02067736417234,3
917,1377,1kmN3038E5033_31,1.9857653000000002,19.974656078918517,50.0209822898077,3
918,1378,1kmN3038E5033_32,1.8685884,19.974188681652343,50.01875833495557,3
919,1379,1kmN3038E5033_33,1.8846758999999997,19.97072731858942,50.019063139196064,3
920,1380,1kmN3038E5033_34,2.0008821,19.971194558775924,50.021287110366345,3
921,1381,1kmN3038E5033_41,1.4049436000000002,19.9755910365802,50.02543018684529,2
922,1382,1kmN3038E5033_42,1.5167445,19.97512353055814,50.02320624043751,3
923,1383,1kmN3038E5033_43,0.9489943000000001,19.971661853318388,50.023511077316186,2
924,1384,1kmN3038E5033_44,0.9738651,19.97212920222579,50.02573504004602,2
925,1385,1kmN3038E5034_11,1.9741125,19.99636119481588,50.02359886087322,3
926,1386,1kmN3038E5034_12,2.0008821,19.995892746255414,50.021375012510326,3
927,1387,1kmN3038E5034_13,1.657521,19.992431311292066,50.02168047985203,3
