"eurogrid_0250";"st_y";"st_x"
"1kmN3042E5039_12";50.05081941350459;20.072664941795427
"1kmN3042E5039_12";50.05081941350459;20.072664941795427
"1kmN3042E5039_12";50.05081941350459;20.072664941795427
"1kmN3042E5039_12";50.05081941350459;20.072664941795427
"1kmN3042E5040_43";50.05051147639646;20.076128037974474
"1kmN3042E5040_43";50.05051147639646;20.076128037974474
"1kmN3042E5040_43";50.05051147639646;20.076128037974474
"1kmN3042E5040_43";50.05051147639646;20.076128037974474
"1kmN3042E5038_21";50.049826588713174;20.0583403658892
"1kmN3042E5038_21";50.049826588713174;20.0583403658892
"1kmN3042E5038_21";50.049826588713174;20.0583403658892
"1kmN3042E5038_21";50.049826588713174;20.0583403658892
"1kmN3042E5039_34";50.04951908855796;20.061803467969185
"1kmN3042E5039_34";50.04951908855796;20.061803467969185
"1kmN3042E5039_34";50.04951908855796;20.061803467969185
"1kmN3042E5039_34";50.04951908855796;20.061803467969185
"1kmN3042E5038_13";50.05235752225752;20.055348849191294
"1kmN3042E5038_13";50.05235752225752;20.055348849191294
"1kmN3042E5038_13";50.05235752225752;20.055348849191294
"1kmN3042E5038_13";50.05235752225752;20.055348849191294
"1kmN3042E5038_11";50.05427362853204;20.059283987484076
"1kmN3042E5038_12";50.0520501107519;20.058812149230214
"1kmN3042E5038_14";50.054581056509136;20.05582053020765
"1kmN3042E5038_41";50.05488837935431;20.052357032190795
"1kmN3043E5038_31";50.059335468027236;20.053300244404152
"1kmN3043E5038_32";50.05711192581773;20.0528286108494
"1kmN3043E5038_13";50.06125163372793;20.05723590272031
"1kmN3043E5038_23";50.05680458650448;20.056292266128498
"1kmN3043E5038_22";50.05649714205396;20.059755880660056
"1kmN3043E5038_24";50.05902811224395;20.05676405696303
"1kmN3043E5038_42";50.061559005983156;20.053771932864073
"1kmN3043E5038_21";50.05872065131804;20.060227828767168
"1kmN3042E5039_43";50.051742594121805;20.062275408522996
"1kmN3042E5038_42";50.05266482863659;20.051885508419215
"1kmN3042E5038_42";50.05266482863659;20.051885508419215
"1kmN3042E5038_42";50.05266482863659;20.051885508419215
"1kmN3042E5038_42";50.05266482863659;20.051885508419215
"1kmN3045E5038_13";50.07903965244841;20.061012647093136
"1kmN3045E5038_11";50.08095550986261;20.064950333060743
"1kmN3045E5038_14";50.081263135650396;20.06148498756596
"1kmN3046E5038_22";50.083178972315956;20.06542288601323
"1kmN3044E5038_11";50.07206161750947;20.06306067147552
"1kmN3044E5038_12";50.06983813378434;20.062588393589763
"1kmN3045E5038_33";50.07520751036245;20.053138262343854
"1kmN3045E5038_32";50.07490014441643;20.05660321714454
"1kmN3045E5038_23";50.07459267328807;20.060068131153024
"1kmN3044E5038_13";50.070145677116614;20.059123835159564
"1kmN3044E5038_24";50.06792217265074;20.05865176962001
"1kmN3044E5038_42";50.07045311527939;20.055659235938663
"1kmN3044E5038_41";50.07267663197353;20.05613119906162
"1kmN3044E5039_43";50.06953048528453;20.06605291121623
"1kmN3045E5040_34";50.07496903048137;20.081329932684003
"1kmN3045E5040_43";50.07719241889627;20.081803162626517
"1kmN3045E5040_44";50.079415803047354;20.08227644767931
"1kmN3044E5039_11";50.070830326522604;20.07691912646904
"1kmN3044E5039_14";50.07113830702171;20.073454573982332
"1kmN3044E5039_41";50.071446182353895;20.069989980645904
"1kmN3044E5039_44";50.07175395251711;20.066525346472655
"1kmN3045E5039_33";50.07397741549261;20.066997836741624
"1kmN3045E5039_31";50.0758930710464;20.070935330985094
"1kmN3045E5039_32";50.07366962882949;20.070462628295846
"1kmN3045E5039_34";50.0762008742114;20.0674703820324
"1kmN3045E5039_13";50.07780858415117;20.074873154233128
"1kmN3045E5039_11";50.07972395478724;20.078811306512844
"1kmN3045E5039_12";50.07750055411424;20.07833817887199
"1kmN3045E5039_14";50.080032001340754;20.075346124454786
"1kmN3045E5039_23";50.07336173699201;20.073927379006044
"1kmN3045E5039_21";50.07527714917937;20.07786510632386
"1kmN3045E5039_22";50.073053739982285;20.077392088859245
"1kmN3045E5039_24";50.07558516270172;20.074400239086586
"1kmN3045E5039_43";50.07842432867387;20.067942982354076
"1kmN3045E5039_41";50.08033994270579;20.071880901518128
"1kmN3045E5039_42";50.078116509005035;20.071408088722833
"1kmN3045E5039_44";50.0806477788804;20.068415637715752
"1kmN3044E5039_12";50.06860690879995;20.076446219143996
"1kmN3045E5038_12";50.07873204315565;20.064477835139822
"1kmN3045E5038_21";50.07650857219474;20.064005392241473
"1kmN3045E5038_22";50.07428509697946;20.06353300435642
"1kmN3046E5039_33";50.082871224831386;20.068888348126663
"1kmN3046E5039_31";50.08478679733513;20.07282669231802
"1kmN3046E5039_32";50.08256337214904;20.072353769380104
"1kmN3046E5039_34";50.085094666527226;20.069361113595818
"1kmN3046E5039_13";50.08670222735414;20.07676536566212
"1kmN3046E5039_12";50.086394131239196;20.08023102008298
"1kmN3046E5039_23";50.082255414270826;20.075819149760736
"1kmN3046E5039_21";50.08417074334935;20.079757727109175
"1kmN3046E5039_22";50.08194735119882;20.07928448925552
"1kmN3046E5039_24";50.08447882294184;20.076292230160153
"1kmN3046E5039_43";50.08731810396826;20.069833934132486
"1kmN3046E5039_42";50.08701021826448;20.073299670340965
"1kmN3046E5040_33";50.08163918293499;20.082749787851494
"1kmN3046E5040_34";50.08386255855965;20.08322318315219
"1kmN3046E5040_43";50.08608592992166;20.083696633590566
"1kmN3044E5039_13";50.06891487279036;20.07298182400633
"1kmN3044E5039_21";50.06638348681389;20.07597336687505
"1kmN3044E5039_24";50.06669143429755;20.07250912906883
"1kmN3044E5039_42";50.06922273161919;20.06951738802609
"1kmN3044E5040_31";50.065767276386055;20.08290171992971
"1kmN3044E5040_34";50.066075434176064;20.07943756383299
"1kmN3044E5040_42";50.06799066534257;20.083374886839884
"1kmN3044E5040_43";50.06829883965;20.079910573426183
"1kmN3044E5040_44";50.070522240858644;20.08038363809298
"1kmN3045E5040_33";50.07274563780229;20.080856757842547
"1kmN3043E5037_12";50.06217343504171;20.046843870917588
"1kmN3043E5037_21";50.05994986415793;20.04637249707388
"1kmN3042E5038_43";50.052972029887194;20.048422126926873
"1kmN3042E5038_43";50.052972029887194;20.048422126926873
"1kmN3042E5038_43";50.052972029887194;20.048422126926873
"1kmN3042E5038_43";50.052972029887194;20.048422126926873
"1kmN3043E5037_11";50.06439700167627;20.047315299640633
"1kmN3043E5038_44";50.06408982325979;20.05077950831111
"1kmN3044E5038_33";50.0663133691804;20.051251149269333
"1kmN3042E5038_31";50.05044127366416;20.05141403952548
"1kmN3042E5039_24";50.048903772898214;20.068729549860635
"1kmN3042E5040_13";50.04989528683855;20.083054107887282
"1kmN3042E5040_42";50.050203434173774;20.079591093342714
"1kmN3037E5036_42";50.010644959098485;20.014783489131837
"1kmN3037E5036_31";50.00842118774337;20.01431437116164
"1kmN3039E5035_23";50.02490557436846;20.007214702561768
"1kmN3039E5035_32";50.02521138965764;20.00375307479259
"1kmN3036E5036_44";50.00427961537373;20.009916205346126
"1kmN3036E5036_44";50.00427961537373;20.009916205346126
"1kmN3036E5036_44";50.00427961537373;20.009916205346126
"1kmN3036E5036_44";50.00427961537373;20.009916205346126
"1kmN3037E5036_34";50.0087272035738;20.010853963823003
"1kmN3037E5036_32";50.006197412141;20.013845307738684
"1kmN3037E5035_41";50.01409229027661;20.00140953394546
"1kmN3037E5036_44";50.01317477479259;20.011791940418885
"1kmN3037E5036_41";50.012868726206726;20.015252661658273
"1kmN3038E5036_32";50.0150924890685;20.01572188875006
"1kmN3037E5036_11";50.01225631391018;20.02217398268198
"1kmN3037E5035_42";50.01186845768586;20.000940989298318
"1kmN3037E5035_24";50.00933892013211;20.00393302779804
"1kmN3037E5035_21";50.009033114370695;20.007393516030838
"1kmN3037E5035_13";50.011562740601335;20.004401674921873
"1kmN3037E5036_43";50.01095099130566;20.011322924851537
"1kmN3037E5035_12";50.011256918473954;20.00786232011058
"1kmN3037E5035_11";50.013480718334186;20.00833117871166
"1kmN3038E5037_33";50.01417366389105;20.026104280419208
"1kmN3037E5037_44";50.01194995020341;20.025634582440468
"1kmN3037E5035_31";50.009644620856044;20.00047249913749
"1kmN3037E5036_12";50.010032579575395;20.02170449625872
"1kmN3037E5036_23";50.005891307659205;20.017305517693824
"1kmN3036E5036_41";50.00397363229094;20.01337629885393
"1kmN3036E5036_41";50.00397363229094;20.01337629885393
"1kmN3036E5036_41";50.00397363229094;20.01337629885393
"1kmN3036E5036_41";50.00397363229094;20.01337629885393
"1kmN3036E5036_11";50.003361351064825;20.020296364500005
"1kmN3036E5036_11";50.003361351064825;20.020296364500005
"1kmN3036E5036_11";50.003361351064825;20.020296364500005
"1kmN3036E5036_11";50.003361351064825;20.020296364500005
"1kmN3036E5035_14";50.004891266468995;20.002995897025674
"1kmN3036E5035_12";50.00236167659919;20.005987430829016
"1kmN3036E5035_12";50.00236167659919;20.005987430829016
"1kmN3036E5035_12";50.00236167659919;20.005987430829016
"1kmN3036E5035_12";50.00236167659919;20.005987430829016
"1kmN3036E5035_13";50.002667433274304;20.002527413359083
"1kmN3037E5035_32";50.00742077978673;20.000004063453993
"1kmN3037E5035_22";50.0068093060241;20.006924766463346
"1kmN3037E5035_23";50.00711509542147;20.003464435168976
"1kmN3036E5035_33";49.99883088704388;19.994671080825555
"1kmN3036E5035_24";50.000443595836984;20.00205898416011
"1kmN3036E5035_24";50.000443595836984;20.00205898416011
"1kmN3036E5035_24";50.000443595836984;20.00205898416011
"1kmN3036E5035_24";50.000443595836984;20.00205898416011
"1kmN3036E5035_23";49.99821975415665;20.001590609419853
"1kmN3036E5035_23";49.99821975415665;20.001590609419853
"1kmN3036E5035_23";49.99821975415665;20.001590609419853
"1kmN3036E5035_23";49.99821975415665;20.001590609419853
"1kmN3036E5035_32";49.998525373106546;19.9981308653123
"1kmN3036E5035_31";50.000749231137824;19.99859908317694
"1kmN3037E5035_33";50.00772635911787;19.99654365133129
"1kmN3036E5035_44";50.00550249745726;19.9960754270513
"1kmN3036E5035_43";50.00327863155834;19.995607257212985
"1kmN3036E5034_12";50.003584073163374;19.9921471185627
"1kmN3036E5035_42";50.002973084928016;19.99906735548276
"1kmN3036E5035_41";50.0051969344775;19.999535682238736
"1kmN3037E5036_33";50.00650341159662;20.010385057324218
"1kmN3037E5036_22";50.00558509815313;20.020765687176745
"1kmN3036E5037_44";50.003055052925454;20.02375633661258
"1kmN3036E5037_44";50.003055052925454;20.02375633661258
"1kmN3036E5037_44";50.003055052925454;20.02375633661258
"1kmN3036E5037_44";50.003055052925454;20.02375633661258
"1kmN3037E5037_33";50.0052787836248;20.024225816174596
"1kmN3037E5036_24";50.00811506688141;20.01777473803383
"1kmN3036E5037_41";50.00274864977121;20.02721626823428
"1kmN3036E5037_41";50.00274864977121;20.02721626823428
"1kmN3036E5037_41";50.00274864977121;20.02721626823428
"1kmN3036E5037_41";50.00274864977121;20.02721626823428
"1kmN3037E5037_32";50.00497236407626;20.027685904674428
"1kmN3037E5037_34";50.00750251007062;20.02469535032721
"1kmN3037E5037_31";50.007196074125886;20.02815559572261
"1kmN3037E5037_43";50.00972623226341;20.025164939079474
"1kmN3037E5036_21";50.007808840989846;20.021235064426637
"1kmN3036E5035_11";50.004585493433744;20.00645607139909
"1kmN3037E5035_14";50.013786556829515;20.004870376549558
"1kmN3038E5035_22";50.015704513951796;20.008800091843085
"1kmN3038E5036_24";50.01701006128207;20.019652165131326
"1kmN3038E5036_21";50.016703769828965;20.02311311933851
"1kmN3038E5035_34";50.018845603859546;19.99888558967387
"1kmN3038E5035_41";50.02298757825647;20.003284257578176
"1kmN3038E5035_14";50.02268177933959;20.0067457282793
"1kmN3038E5035_11";50.022375875353;20.01020715850994
"1kmN3038E5035_24";50.0182341765643;20.005807943352522
"1kmN3038E5035_21";50.01792830532722;20.009269059513905
"1kmN3038E5036_33";50.01539855403496;20.012261010534065
"1kmN3038E5034_42";50.02198584212147;19.988969835917047
"1kmN3039E5034_32";50.026433600024234;19.989906159197563
"1kmN3038E5034_14";50.02390434456919;19.992899602780618
"1kmN3039E5034_22";50.025822705002916;19.99682969787288
"1kmN3038E5035_44";50.02329327210167;19.99982274641938
"1kmN3039E5035_33";50.025517099869774;20.00029140655863
"1kmN3038E5037_34";50.01639737332677;20.02657403302484
"1kmN3038E5036_22";50.01448004399457;20.02264352370559
"1kmN3037E5037_41";50.0116434814603;20.029095141679505
"1kmN3037E5034_24";50.01056109278312;19.99009067071859
"1kmN3037E5034_23";50.00833720266994;19.989622705914535
"1kmN3038E5036_34";50.01762232903318;20.012730135206127
"1kmN3037E5036_13";50.010338821854425;20.018244012938503
"1kmN3037E5036_14";50.012562572578624;20.018713342416948
"1kmN3037E5037_42";50.00941977992045;20.028625341387933
"1kmN3040E5036_23";50.03257613796356;20.022939765036284
"1kmN3039E5036_13";50.02812870871353;20.02200017759188
"1kmN3040E5036_32";50.032882439135804;20.019477670922623
"1kmN3039E5036_42";50.02843497708452;20.01853839767962
"1kmN3040E5036_22";50.03226973170262;20.026401818592003
"1kmN3039E5036_41";50.03065871023184;20.019008006982233
"1kmN3039E5036_14";50.030352425461174;20.022469943986422
"1kmN3039E5036_12";50.027822335264645;20.025461916960516
"1kmN3039E5036_11";50.03004603560728;20.025931840439846
"1kmN3039E5034_43";50.031186663592045;19.987380556136745
"1kmN3039E5034_42";50.0308813410111;19.990842700360353
"1kmN3040E5034_24";50.03724744402886;19.99571049608806
"1kmN3040E5034_21";50.036941862166564;19.99917303092252
"1kmN3039E5037_44";50.02973954067204;20.029393696329514
"1kmN3039E5037_43";50.027515856739804;20.028923615772563
"1kmN3039E5037_34";50.02529216855793;20.028453589896813
"1kmN3040E5037_33";50.03196322035507;20.029863831576805
"1kmN3039E5034_44";50.03341054409436;19.987848751290343
"1kmN3038E5035_23";50.016010368817014;20.00533913269008
"1kmN3039E5036_22";50.02337492183606;20.02452223398398
"1kmN3039E5036_32";50.023987498058375;20.017599342951506
"1kmN3039E5036_31";50.02621123969351;20.018068843005725
"1kmN3039E5035_21";50.02682342841471;20.011145475772164
"1kmN3039E5035_34";50.027740923403094;20.00076012122102
"1kmN3039E5035_31";50.02743519682207;20.004221946547595
"1kmN3039E5034_31";50.028657472631934;19.990374402539135
"1kmN3039E5034_13";50.03057591333446;19.994304804156602
"1kmN3039E5034_24";50.028352061309995;19.993836349203853
"1kmN3039E5036_34";50.02651738659235;20.014607179644273
"1kmN3039E5035_24";50.02712936515863;20.007683731402295
"1kmN3039E5036_24";50.02590498772021;20.02153046584358
"1kmN3039E5036_21";50.02559863067437;20.0249920481449
"1kmN3039E5037_33";50.02306847612612;20.02798361869325
"1kmN3039E5036_23";50.02368126248079;20.02106080873244
"1kmN3039E5036_33";50.02429362856684;20.01413783665415
"1kmN3039E5035_22";50.02459965400418;20.01067628985324
"1kmN3039E5034_14";50.032799761128864;19.994773313615546
"1kmN3040E5034_32";50.035329065085385;19.99177945947772
"1kmN3039E5034_12";50.030270380564104;19.99776686751265
"1kmN3039E5034_41";50.03310520516214;19.991311052670174
"1kmN3040E5034_23";50.0350236046935;19.995241877589688
"1kmN3038E5036_23";50.01478631905439;20.019182726478203
"1kmN3038E5036_44";50.022069866298715;20.013668548257108
"1kmN3038E5035_12";50.02015209246084;20.00973808173318
"1kmN3038E5036_41";50.02176375217868;20.01712989750787
"1kmN3038E5036_14";50.0214575329949;20.02059120624938
"1kmN3038E5036_42";50.01954000205406;20.016660506665794
"1kmN3038E5036_12";50.01892749141373;20.02358276958982
"1kmN3038E5036_13";50.01923379926211;20.020121658385342
"1kmN3038E5036_43";50.019846099787614;20.013199314444122
"1kmN3038E5036_31";50.01731624768414;20.016191170416228
"1kmN3040E5036_24";50.034799846221;20.02340964075056
"1kmN3040E5036_13";50.03702355023389;20.023879571138245
"1kmN3040E5036_34";50.03541237627664;20.01648509771712
"1kmN3040E5035_34";50.03663617519641;20.0026355252824
"1kmN3040E5036_33";50.03318863521747;20.016015536263946
"1kmN3039E5036_44";50.030964889917264;20.015546029440138
"1kmN3039E5036_43";50.028741140375715;20.015076577236602
"1kmN3040E5035_24";50.03602448594035;20.009560392526584
"1kmN3040E5035_12";50.037942236871764;20.01349222431782
"1kmN3040E5035_32";50.034106592898894;20.005628889146756
"1kmN3040E5035_31";50.036330383120315;20.00609797915474
"1kmN3039E5035_42";50.029658999750175;20.004690872852265
"1kmN3039E5035_41";50.0318827984423;20.005159853715636
"1kmN3039E5035_43";50.02996474270202;20.001228890415526
"1kmN3039E5035_14";50.031576934024486;20.008621952793902
"1kmN3039E5035_12";50.029047198585005;20.01161471627576
"1kmN3039E5035_13";50.0293531517105;20.008152814809996
"1kmN3040E5035_43";50.03885997756171;20.003104512695995
"1kmN3040E5036_43";50.03763611309516;20.016954713808712
"1kmN3040E5035_42";50.03855416910699;20.00656712374854
"1kmN3040E5035_22";50.03349472620653;20.012553361073138
"1kmN3040E5035_21";50.035718483658506;20.013022765385042
"1kmN3040E5035_23";50.03380071210098;20.009091145363076
"1kmN3040E5035_13";50.038248255543024;20.010029694293458
"1kmN3040E5035_33";50.034412368598296;20.002166592437153
"1kmN3039E5035_44";50.03218855776694;20.00169771415121
"1kmN3039E5035_11";50.031270964515485;20.012084011373037
"1kmN3040E5036_42";50.03732988421519;20.02041716275313
"1kmN3040E5036_31";50.035106163796804;20.019947389509912
"1kmN3038E5037_32";50.01386717874585;20.0295649966063
"1kmN3040E5036_14";50.03924725000268;20.024349556208414
"1kmN3040E5036_41";50.03955360039145;20.020886990661396
"1kmN3040E5036_21";50.03449342355114;20.026871851426062
"1kmN3040E5036_11";50.038940794509145;20.02781208117603
"1kmN3040E5036_12";50.03671711115321;20.027341938951004
"1kmN3040E5036_44";50.039859845673455;20.01742438454778
"1kmN3038E5034_24";50.019456610903156;19.99196307427354
"1kmN3038E5034_13";50.021680479852016;19.992431311292062
"1kmN3038E5034_31";50.019761956825704;19.988501755960016
"1kmN3038E5035_42";50.02076376261817;20.002815494895284
"1kmN3038E5035_13";50.02045798007166;20.006276808545923
"1kmN3038E5035_32";50.01631611862865;20.001878133087963
"1kmN3038E5035_31";50.0185399427424;20.00234678673487
"1kmN3038E5035_33";50.01662176338474;19.998417093049625
"1kmN3040E5034_33";50.03563442037085;19.988317000924145
"1kmN3038E5036_11";50.02115120874931;20.024052474468657
"1kmN3038E5037_44";50.02084477944391;20.027513702152746
"1kmN3038E5037_43";50.01862107851093;20.02704384026634
"1kmN3043E5029_21";50.06972299062244;19.935506460832425
"1kmN3043E5029_22";50.06749889163411;19.935040179055644
"1kmN3043E5030_33";50.06719512816737;19.938505212042053
"1kmN3043E5030_34";50.06941921086872;19.938971651341916
"1kmN3040E5030_41";50.046874473149735;19.937773277342433
"1kmN3040E5030_41";50.046874473149735;19.937773277342433
"1kmN3041E5030_12";50.05293891558236;19.946099739593876
"1kmN3043E5031_24";50.06759432300623;19.959761947352654
"1kmN3043E5031_21";50.06728980682419;19.963226855392197
"1kmN3042E5030_42";50.06244311410326;19.941037174084045
"1kmN3042E5030_13";50.06213917281907;19.944501811478936
"1kmN3043E5031_23";50.06537033814001;19.959294563063803
"1kmN3042E5031_11";50.06284186553798;19.962291826307865
"1kmN3043E5030_21";50.06850724035572;19.949366980935125
"1kmN3043E5030_22";50.0662832065477;19.948900069108706
"1kmN3043E5031_22";50.06506583828269;19.962759313630144
"1kmN3042E5030_11";50.064059168544276;19.948433211651775
"1kmN3042E5030_12";50.061835126345066;19.947966408555335
"1kmN3043E5031_34";50.06820303977396;19.952832010111145
"1kmN3043E5031_31";50.06789873399015;19.956296998921285
"1kmN3042E5031_44";50.06375500057767;19.951897925856162
"1kmN3043E5030_23";50.0665872856222;19.94543515708159
"1kmN3043E5030_24";50.0688113357334;19.945901911406303
"1kmN3043E5030_31";50.06911532590504;19.942436801537514
"1kmN3042E5030_44";50.06497104127648;19.938038827058957
"1kmN3042E5030_43";50.062746950195596;19.937572496383616
"1kmN3042E5030_41";50.064667188895626;19.9415036622402
"1kmN3042E5030_33";50.05829875546235;19.936639997920118
"1kmN3042E5031_34";50.059306944590446;19.950964059113392
"1kmN3041E5031_41";50.05455466387974;19.953494453959493
"1kmN3041E5031_42";50.05233063749254;19.953027553443473
"1kmN3041E5031_33";50.04818673114119;19.948630343398417
"1kmN3041E5031_33";50.04818673114119;19.948630343398417
"1kmN3041E5031_33";50.04818673114119;19.948630343398417
"1kmN3041E5031_33";50.04818673114119;19.948630343398417
"1kmN3041E5031_34";50.050410782230486;19.94909697787558
"1kmN3041E5031_31";50.05010660690372;19.952560707277893
"1kmN3041E5031_31";50.05010660690372;19.952560707277893
"1kmN3041E5031_31";50.05010660690372;19.952560707277893
"1kmN3041E5031_31";50.05010660690372;19.952560707277893
"1kmN3042E5030_23";50.05769104323896;19.94356868321184
"1kmN3041E5030_14";50.05546697215654;19.94310220055656
"1kmN3040E5030_11";50.046266713435;19.94470030821555
"1kmN3040E5030_11";50.046266713435;19.94470030821555
"1kmN3040E5030_11";50.046266713435;19.94470030821555
"1kmN3040E5030_11";50.046266713435;19.94470030821555
"1kmN3041E5030_22";50.04849078501592;19.945166731041336
"1kmN3042E5031_33";50.05708291029922;19.950497207286514
"1kmN3040E5030_12";50.044042637655124;19.944233939678096
"1kmN3040E5030_12";50.044042637655124;19.944233939678096
"1kmN3040E5030_12";50.044042637655124;19.944233939678096
"1kmN3040E5030_12";50.044042637655124;19.944233939678096
"1kmN3040E5030_13";50.04434655380481;19.940770601701942
"1kmN3040E5030_13";50.04434655380481;19.940770601701942
"1kmN3040E5030_13";50.04434655380481;19.940770601701942
"1kmN3040E5030_13";50.04434655380481;19.940770601701942
"1kmN3040E5031_44";50.045962675851364;19.948163763236135
"1kmN3040E5031_44";50.045962675851364;19.948163763236135
"1kmN3040E5031_44";50.045962675851364;19.948163763236135
"1kmN3040E5031_44";50.045962675851364;19.948163763236135
"1kmN3041E5031_32";50.047882572112854;19.95209391545379
"1kmN3041E5031_32";50.047882572112854;19.95209391545379
"1kmN3041E5031_32";50.047882572112854;19.95209391545379
"1kmN3041E5031_32";50.047882572112854;19.95209391545379
"1kmN3041E5031_44";50.05485887180909;19.950030409810637
"1kmN3041E5030_13";50.05324289687869;19.94263577220811
"1kmN3041E5030_44";50.05607465180919;19.936173830113933
"1kmN3042E5030_24";50.05991511012635;19.944035220182947
"1kmN3042E5030_31";50.06021903511854;19.94057074024418
"1kmN3041E5030_33";50.049402315698686;19.934775652289336
"1kmN3041E5030_33";50.049402315698686;19.934775652289336
"1kmN3041E5030_33";50.049402315698686;19.934775652289336
"1kmN3041E5030_33";50.049402315698686;19.934775652289336
"1kmN3041E5030_43";50.05385054396444;19.93570771657939
"1kmN3042E5030_32";50.057994951941176;19.94010436071163
"1kmN3041E5030_41";50.055770864570675;19.93963803547733
"1kmN3042E5029_22";50.05860245380052;19.933175594850294
"1kmN3041E5029_11";50.05637833387006;19.932709584479312
"1kmN3042E5030_34";50.06052285492433;19.93710622000702
"1kmN3041E5030_34";50.05162643192776;19.935241657307515
"1kmN3041E5030_34";50.05162643192776;19.935241657307515
"1kmN3041E5030_34";50.05162643192776;19.935241657307515
"1kmN3041E5030_34";50.05162643192776;19.935241657307515
"1kmN3041E5030_31";50.051322677248805;19.938705547867453
"1kmN3040E5030_44";50.0471781952769;19.934309701515737
"1kmN3040E5030_44";50.0471781952769;19.934309701515737
"1kmN3040E5030_44";50.0471781952769;19.934309701515737
"1kmN3040E5030_44";50.0471781952769;19.934309701515737
"1kmN3040E5030_42";50.04465036480774;19.93730722346421
"1kmN3040E5030_42";50.04465036480774;19.93730722346421
"1kmN3040E5030_42";50.04465036480774;19.93730722346421
"1kmN3040E5030_42";50.04465036480774;19.93730722346421
"1kmN3042E5029_21";50.060826569541746;19.933641659484408
"1kmN3041E5030_42";50.05354677300669;19.939171764532276
"1kmN3041E5031_13";50.05202634070305;19.956491399881333
"1kmN3041E5031_13";50.05202634070305;19.956491399881333
"1kmN3041E5031_13";50.05202634070305;19.956491399881333
"1kmN3041E5031_13";50.05202634070305;19.956491399881333
"1kmN3042E5031_21";50.05839390743751;19.961357014946607
"1kmN3042E5031_12";50.06061788858972;19.961824393416354
"1kmN3042E5031_31";50.059002704050684;19.954428418079083
"1kmN3042E5031_42";50.061226717835254;19.954895481700706
"1kmN3042E5031_24";50.0586983583324;19.95789273669448
"1kmN3042E5031_13";50.06092235580348;19.958359957743735
"1kmN3042E5031_14";50.06314634907255;19.958827233197145
"1kmN3042E5031_41";50.063450727419756;19.95536259970893
"1kmN3041E5031_14";50.05425035078262;19.95695845777233
"1kmN3042E5031_22";50.056169922080954;19.96088969088957
"1kmN3041E5031_11";50.05394593251962;19.960422421236103
"1kmN3041E5031_11";50.05394593251962;19.960422421236103
"1kmN3041E5031_11";50.05394593251962;19.960422421236103
"1kmN3041E5031_11";50.05394593251962;19.960422421236103
"1kmN3041E5031_24";50.04980232641993;19.9560243963584
"1kmN3041E5031_24";50.04980232641993;19.9560243963584
"1kmN3041E5031_24";50.04980232641993;19.9560243963584
"1kmN3041E5031_24";50.04980232641993;19.9560243963584
"1kmN3041E5031_12";50.05172193875315;19.959955205977298
"1kmN3041E5031_12";50.05172193875315;19.959955205977298
"1kmN3041E5031_12";50.05172193875315;19.959955205977298
"1kmN3041E5031_12";50.05172193875315;19.959955205977298
"1kmN3042E5031_32";50.05677868606564;19.95396140883501
"1kmN3040E5031_12";50.04282592162786;19.958086888707683
"1kmN3040E5030_31";50.04242625227026;19.93684122383015
"1kmN3040E5031_24";50.040906227243475;19.954156925766362
"1kmN3040E5031_13";50.04313025834498;19.95462371190747
"1kmN3040E5031_21";50.04060190682966;19.957619945286506
"1kmN3040E5032_34";50.04029748128433;19.961082924487418
"1kmN3040E5030_21";50.0418185576759;19.943767625419913
"1kmN3040E5031_31";50.04121044252377;19.950693865939925
"1kmN3040E5031_34";50.04151455266861;19.947230765820137
"1kmN3040E5030_22";50.03959447349686;19.943301365432028
"1kmN3040E5031_33";50.039290484774796;19.94676434854834
"1kmN3040E5031_42";50.04343448992326;19.951160494793804
"1kmN3040E5032_43";50.04252147977377;19.961550025181502
"1kmN3040E5031_41";50.04565853311948;19.951627177962116
"1kmN3040E5031_11";50.0450499322189;19.958553886478324
"1kmN3040E5031_43";50.04373861636064;19.947697237379728
"1kmN3040E5030_43";50.0449540706619;19.93384380497782
"1kmN3040E5030_24";50.04212245754377;19.94030444475227
"1kmN3040E5030_23";50.03989835708487;19.939838342055328
"1kmN3040E5030_34";50.04272994185335;19.933377962666498
"1kmN3040E5030_33";50.04050580885085;19.932912174572834
"1kmN3040E5030_32";50.04020213553689;19.936375278431285
"1kmN3041E5031_22";50.04727393860317;19.959020938607424
"1kmN3041E5031_21";50.04949794078112;19.959488045104088
"1kmN3041E5032_34";50.049193449989275;19.962951653502078
"1kmN3040E5032_44";50.04474547405415;19.962017180242672
"1kmN3041E5032_33";50.046969464125844;19.962484389679826
"1kmN3040E5031_14";50.04535428524132;19.955090552380465
"1kmN3041E5031_23";50.047578307932845;19.955557447194455
"1kmN3043E5027_34";50.07305762349228;19.897386708225678
"1kmN3043E5027_23";50.07022802830363;19.903853070515787
"1kmN3043E5027_41";50.077203511798395;19.901781916045724
"1kmN3043E5027_42";50.07497925857195;19.901317101617536
"1kmN3043E5027_13";50.07467651479117;19.904782852163322
"1kmN3043E5027_44";50.077506166573755;19.898315967685456
"1kmN3044E5027_34";50.08195469299475;19.899245443675788
"1kmN3044E5027_33";50.079730431866615;19.89878067860977
"1kmN3043E5026_23";50.07143824218937;19.88999108822542
"1kmN3043E5027_33";50.070833345702844;19.896922159672354
"1kmN3043E5026_22";50.071135846561184;19.89345664401782
"1kmN3043E5027_43";50.075281897115765;19.897851310893724
