"","eurogrid_0250_1","populacjaKobiet","procentDzieci","procentMieszkalnych","localConcentration","percentOfMean","WzrostZameldowania"
"770","1kmN3037E5037_12",0.45,0.0909090909090909,0.8125,0.000058683341429461,0.972279489540077,0.264822716632427
"771","1kmN3037E5037_13",0.521739130434783,0.113207547169811,0.888888888888889,0.000120626868493892,1.023117632784,0.26238772246304
"772","1kmN3037E5037_14",0.51063829787234,0.124293785310734,0.909090909090909,0.000195611138098203,1.0315223258203,0.244924314488928
"773","1kmN3037E5037_21",0.46875,0.087719298245614,0.761904761904762,0.0000684638983343712,0.972894467079318,0.252315527812548
"774","1kmN3037E5037_22",0.533333333333333,0.142857142857143,1,0.0000228212994447904,0.912626668233696,0.228156667058424
"775","1kmN3037E5037_23",0.68,0.166666666666667,0.636363636363636,0.0000260814850797604,0.950140298127399,0.249732615574208
"776","1kmN3037E5037_24",0.6,0.25,0.5,0.0000130407425398802,0.993598710900433,0.304185565553661
"777","1kmN3037E5037_32",0.5,0,0.25,0.00000326018563497006,0.851743891848834,0.212935972962208
"778","1kmN3037E5037_34",0.583333333333333,0.0666666666666667,0.818181818181818,0.0000358620419846706,0.930871001897847,0.219200945156893
"779","1kmN3037E5037_41",0.530805687203792,0.0837696335078534,0.953125,0.000218432437542994,1.01409796220847,0.253524490552117
"780","1kmN3037E5037_42",0.563451776649746,0.101123595505618,0.924528301886792,0.000231473180082874,1.03418722849034,0.293284672146051
"781","1kmN3037E5037_43",0.52803738317757,0.0979381443298969,0.983050847457627,0.000182570395558323,1.01081808199918,0.246930591801133
"782","1kmN3037E5037_44",0.575438596491228,0.264492753623188,0.9375,0.000365140791116646,1.09547998990136,0.343172690621462
"783","1kmN3037E5038_11",0.466666666666667,0.148148148148148,0.782608695652174,0.0000554231557944909,1.1190541289056,0.357302264302361
"784","1kmN3037E5038_12",0.42,0.177777777777778,0.8,0.0000391222276196407,1.06268118780851,0.297628639829598
"785","1kmN3037E5038_13",0.524096385542169,0.12751677852349,1,0.000136927796668742,1.02393760283632,0.260543797596526
"786","1kmN3037E5038_14",0.507042253521127,0.152,0.909090909090909,0.000136927796668742,1.06452612042623,0.27692457307286
"787","1kmN3037E5038_21",0.333333333333333,0,0.5,0.00000326018563497006,1.16456246680944,0.29114061670236
"788","1kmN3037E5038_23",0.555555555555556,0.0833333333333333,0.818181818181818,0.0000326018563497006,0.983759070272576,0.265180027852176
"789","1kmN3037E5038_24",0.5625,0,0.6,0.0000163009281748503,0.975969354775523,0.251929513272526
"790","1kmN3037E5038_31",0.478260869565217,0.05,0.714285714285714,0.0000260814850797604,0.942350582630346,0.214742243422824
"791","1kmN3037E5038_32",0.402173913043478,0.218390804597701,1,0.0000782444552392813,0.994828665978915,0.26993202744135
"792","1kmN3037E5038_33",0.60655737704918,0.137931034482759,0.566666666666667,0.0000652037126994011,1.03008737822873,0.284429510605275
"793","1kmN3037E5038_34",0.666666666666667,0.133333333333333,0.875,0.0000228212994447904,1.07600570115873,0.197080907176738
"794","1kmN3037E5038_41",0.514285714285714,0.123893805309735,0.967741935483871,0.000114106497223952,1.07272582094945,0.264531755382073
"795","1kmN3037E5038_42",0.477777777777778,0.116564417177914,0.884615384615385,0.000163009281748503,0.971664512000836,0.250291294099383
"796","1kmN3037E5038_43",0.568421052631579,0.0941176470588235,0.875,0.000101065754684072,0.978839249958648,0.2479778328815
"797","1kmN3037E5039_11",0.37037037037037,0.153846153846154,0.5,0.0000195611138098203,0.819355074782139,0.215044267325599
"798","1kmN3037E5039_13",0.4,0,1,0.00000652037126994011,1.08236046906422,0.225009728067567
"799","1kmN3037E5039_31",0.553191489361702,0.1625,0.878787878787879,0.0000880250121441915,0.930051031845526,0.257673639406303
"800","1kmN3037E5039_34",0.5625,0.125,0.75,0.0000130407425398802,0.910781735615973,0.227695433903993
"801","1kmN3037E5039_42",0.2,0,0.5,0.00000326018563497006,1.03808208623887,0.259520521559717
"802","1kmN3037E5039_43",0.45,0.117647058823529,0.428571428571429,0.0000228212994447904,1.05345652471989,0.335284649292919
"803","1kmN3037E5039_44",0.547619047619048,0.157894736842105,1,0.0000391222276196407,1.04197694398739,0.243246018125111
"804","1kmN3038E5021_11",0.625,0.142857142857143,0.909090909090909,0.0000130407425398802,1.09158513215284,0.344816801151155
"805","1kmN3038E5022_14",0.542857142857143,0.142857142857143,0.818181818181818,0.0000260814850797604,1.11925912141868,0.310154994605738
"806","1kmN3038E5022_21",0.625,0,1,0.00000978055690491017,0.981914137654853,0.245478534413713
"807","1kmN3038E5022_22",0.666666666666667,0,1,0.00000652037126994011,0.98621898042954,0.246554745107385
"808","1kmN3038E5022_41",0.623376623376623,0.1875,0.777777777777778,0.0000717240839693412,1.11228937597395,0.301899888944569
"809","1kmN3038E5022_42",0.333333333333333,0,1,0.00000326018563497006,1.11823415885328,0.279558539713321
"810","1kmN3038E5022_44",0.333333333333333,0,0.833333333333333,0.00000652037126994011,1.2139656624618,0.303491415615451
"811","1kmN3038E5023_23",0,0,1,0.00000326018563497006,1.09035517707436,0.272588794268589
"812","1kmN3038E5023_31",0.75,0.25,1,0.00000326018563497006,0.88515767148093,0.221289417870233
"813","1kmN3038E5023_32",0.666666666666667,0.2,0.666666666666667,0.00000652037126994011,0.814845239494372,0.165173639916778
"814","1kmN3038E5023_33",0.5625,0.193548387096774,0.777777777777778,0.0000260814850797604,0.854203802005798,0.265460791696011
"815","1kmN3038E5023_34",0.55,0.125,0.857142857142857,0.0000228212994447904,0.922466308861553,0.243439900812276
"816","1kmN3038E5024_11",0.571428571428571,0.153846153846154,0.571428571428571,0.0000130407425398802,0.950960268179721,0.23774006704493
"817","1kmN3038E5024_12",0.5,0.096551724137931,0.9,0.000140187982303712,0.98601398791646,0.234452971524645
"818","1kmN3038E5024_13",0.484375,0.0196078431372549,0.9375,0.0000652037126994011,1.0126630146169,0.249033428166423
"819","1kmN3038E5024_14",0.5,0.5,0.5,0.00000326018563497006,1.07457075356717,0.268642688391792
"820","1kmN3038E5024_21",0.507462686567164,0.0930232558139535,0.85,0.000117366682858922,0.967974646765389,0.234640190389774
"821","1kmN3038E5024_22",0.472222222222222,0.2,0.8,0.0000391222276196407,0.906271900328206,0.226567975082051
"822","1kmN3038E5024_23",0.525773195876289,0.120481927710843,0.714285714285714,0.0000880250121441915,0.902377042579679,0.217657086066275
"823","1kmN3038E5024_24",0.482758620689655,0.169811320754717,0.923076923076923,0.0000456425988895808,0.953830163362846,0.242805476518679
"824","1kmN3038E5024_32",0.5,0.125,1,0.0000163009281748503,0.697179536986254,0.144849125332468
"825","1kmN3038E5024_33",0.666666666666667,0,1,0.00000652037126994011,0.906681885354366,0.188132801381777
"826","1kmN3038E5024_41",0.555555555555556,0.277777777777778,1,0.00000978055690491017,0.945630462839632,0.236407615709908
"827","1kmN3038E5025_11",0.333333333333333,0.166666666666667,1,0.00000652037126994011,1.02250265524476,0.428912458951177
"828","1kmN3038E5025_12",0.5,0.25,1,0.0000391222276196407,0.934355874620213,0.275352489820845
"829","1kmN3038E5025_13",0.444444444444444,0,0.666666666666667,0.00000978055690491017,0.799470801013346,0.149700026387799
"830","1kmN3038E5025_24",0.428571428571429,0,1,0.00000326018563497006,0.905861915302045,0.310583537980815
"831","1kmN3038E5025_31",0.470588235294118,0.117647058823529,0.666666666666667,0.0000163009281748503,0.908526817972089,0.186501972118579
"832","1kmN3038E5025_34",0.52,0.0909090909090909,1,0.0000228212994447904,0.726493466356743,0.162383106305154
"833","1kmN3038E5025_44",0.444444444444444,0.111111111111111,0.833333333333333,0.0000130407425398802,1.17788698015966,0.323917503954012
"834","1kmN3038E5026_11",0.52,0.214285714285714,0.9375,0.0000423824132546107,1.02721748304561,0.332080643957383
"835","1kmN3038E5026_12",0.666666666666667,0.333333333333333,1,0.00000326018563497006,1.10326970539842,0.275817426349604
"836","1kmN3038E5026_14",0.676470588235294,0.0606060606060606,1,0.0000326018563497006,0.828169752844594,0.190907807926756
"837","1kmN3038E5026_41",0.666666666666667,0.0555555555555556,1,0.0000260814850797604,0.812180336824327,0.189528278888513
"838","1kmN3038E5026_44",0.545454545454545,0.181818181818182,0.4,0.00000978055690491017,0.874293068287672,0.242400812022999
"839","1kmN3038E5027_11",0.447432762836186,0.172972972972973,0.947368421052632,0.00056727230048479,1.07149586587096,0.286008802563015
"840","1kmN3038E5027_12",0.469135802469136,0.166666666666667,0.785714285714286,0.0000847648265092214,1.13012372461194,0.28878125670434
"841","1kmN3038E5027_13",0.59375,0.206686930091185,0.870967741935484,0.000547711186674969,1.05181658461525,0.269364753807147
"842","1kmN3038E5027_14",0.574324324324324,0.233933161953728,0.782608695652174,0.00060639452810443,1.02660250550637,0.282330252925339
"843","1kmN3038E5027_21",1,0,0.5,0.00000326018563497006,1.08236046906422,0.270590117266056
"844","1kmN3038E5027_41",0.481481481481481,0.328358208955224,0.666666666666667,0.0000978055690491017,1.12274399414105,0.334853757737411
"845","1kmN3038E5027_42",0.428571428571429,0.257142857142857,0.625,0.0000619435270644311,1.11003445833007,0.316046284539332
"846","1kmN3038E5027_43",0.518518518518518,0.227272727272727,1,0.0000260814850797604,0.995443643518156,0.258295992875251
"847","1kmN3038E5027_44",0.6,0.152777777777778,0.818181818181818,0.0000847648265092214,0.895202304621867,0.223800576155467
"848","1kmN3038E5028_11",0.547297297297297,0.135838150289017,0.8,0.00104651958882539,1.02885742315025,0.268479728820343
"849","1kmN3038E5028_12",0.507594936708861,0.0755968169761273,0.9,0.000968275133586106,0.85563874959736,0.200724535088755
"850","1kmN3038E5028_14",1,0,0.5,0.00000326018563497006,0.804595613840354,0.201148903460089
"851","1kmN3038E5028_21",0.535991714137752,0.0957983193277311,0.888888888888889,0.00225278827376431,0.940505650012623,0.224524117021882
"852","1kmN3038E5028_22",0.481481481481481,0.10455764075067,0.849056603773585,0.000371661162386586,1.02045273011396,0.253884678827882
"853","1kmN3038E5028_23",0.498269896193772,0.0822429906542056,0.428571428571429,0.000674858426438801,1.00548827665909,0.247953212464854
"854","1kmN3038E5028_24",0.537931034482759,0.131736526946108,1,0.00183874469812311,0.816895164625175,0.204067784910982
"855","1kmN3038E5028_31",0.545454545454545,0.1,0.5,0.000404263018736287,0.737563062063082,0.174774195308821
"856","1kmN3038E5028_32",0.590725806451613,0.157602663706992,0.888888888888889,0.00142796130811688,1.02680749801945,0.272612390027496
"857","1kmN3038E5028_44",0.461538461538462,0.24,1,0.0000358620419846706,1.16005263152167,0.320663738403501
"858","1kmN3038E5029_11",0.534777651083238,0.0893512851897185,0.545454545454545,0.00129103351144814,1.1044996604769,0.273949637256041
"859","1kmN3038E5029_12",0.60797342192691,0.0947368421052632,1,0.000420563946911137,0.987243942994942,0.252493048518124
"860","1kmN3038E5029_13",0.529040404040404,0.147496617050068,0.523809523809524,0.00106608070263521,1.05837634503382,0.269058490608457
"861","1kmN3038E5029_14",0.519274376417234,0.101654846335697,0.777777777777778,0.000554231557944909,0.93845572488182,0.231814349892947
"862","1kmN3038E5029_21",0.609090909090909,0.194444444444444,0.764705882352941,0.000143448167938682,1.00384833655445,0.269838972265649
"863","1kmN3038E5029_22",0.545454545454545,0.0797872340425532,0.888888888888889,0.000241253736987784,0.915496563416821,0.220638101924367
"864","1kmN3038E5029_23",0.534591194968553,0.101351351351351,0.91304347826087,0.000169529653018443,0.919596413678428,0.2314965529443
"865","1kmN3038E5029_24",0.554022988505747,0.155672823218997,0.916666666666667,0.000531410258500119,1.00036346383208,0.253714117783663
"866","1kmN3038E5029_31",0.459183673469388,0.147727272727273,0.766666666666667,0.000133667611033772,1.02783246058485,0.267376289246355
"867","1kmN3038E5029_32",0.545279383429672,0.173120728929385,0.833333333333333,0.000736801953503232,1.00200340393673,0.250500850984182
"868","1kmN3038E5029_33",0.496610169491525,0.148217636022514,0.91566265060241,0.000769403809852933,1.14385822298833,0.293533246808729
"869","1kmN3038E5029_34",0.56547619047619,0.173076923076923,0.6,0.000260814850797604,0.995443643518156,0.337180749613937
"870","1kmN3038E5029_41",0.553606237816764,0.114583333333333,0.384615384615385,0.00124213072692359,0.988883883099585,0.232369861696626
"871","1kmN3038E5029_42",0.526792452830189,0.160513643659711,0.65,0.0016985567158194,1.01184304456458,0.264082226787692
"872","1kmN3038E5029_43",0.530254777070064,0.0958188153310105,0.571428571428571,0.000681378797708742,0.994213688439674,0.236205233277524
"873","1kmN3038E5029_44",0.551587301587302,0.113347457627119,0.833333333333333,0.00133015573906778,0.89089746184718,0.214439006800004
"874","1kmN3038E5030_12",0.518691588785047,0.111111111111111,0.9,0.000257554665162634,1.00077344885824,0.248982706095614
"875","1kmN3038E5030_13",0.540942928039702,0.0700808625336927,0.96,0.000511849144690299,0.959569953729095,0.235816311176038
"876","1kmN3038E5030_14",0.56401384083045,0.0796812749003984,0.166666666666667,0.000436864875085987,1.0315223258203,0.251958138674473
"877","1kmN3038E5030_21",0.504983388704319,0.0938628158844765,0.943820224719101,0.000306457449687185,0.945835455352712,0.238996956704183
"878","1kmN3038E5030_22",0.479768786127168,0.0769230769230769,0.96078431372549,0.000163009281748503,0.975559369749362,0.239490901964746
"879","1kmN3038E5030_23",0.660660660660661,0.0344827586206897,0.925925925925926,0.000290156521512335,1.03295727341186,0.255854562591275
"880","1kmN3038E5030_24",0.562043795620438,0.117647058823529,0.981481481481482,0.000322758377862035,0.975764362262443,0.256238651613303
"881","1kmN3038E5030_31",0.516579406631763,0.135135135135135,0.862745098039216,0.000743322324773173,0.971664512000836,0.263462546743088
"882","1kmN3038E5030_32",0.537313432835821,0.0465116279069767,0.733333333333333,0.000192350952463233,0.931690971950168,0.222282839382843
"883","1kmN3038E5030_33",0.484276729559748,0.222972972972973,0.806451612903226,0.000218432437542994,0.96223485639914,0.269801633246161
"884","1kmN3038E5030_34",0.582181259600614,0.122532894736842,0.791666666666667,0.00192350952463233,0.990728815717308,0.248980908148603
"885","1kmN3038E5030_41",0.574766355140187,0.121693121693122,0.901639344262295,0.000316238006592095,1.01327799215615,0.26494950194776
"886","1kmN3038E5030_42",0.528571428571429,0.112794612794613,0.8,0.000733541767868262,1.03705712367347,0.249595635902046
"887","1kmN3038E5030_43",0.546468401486989,0.119521912350598,0.8125,0.000717240839693412,0.990113838178067,0.295966022698911
"888","1kmN3038E5030_44",0.498630136986301,0.0778267254038179,0.871428571428571,0.000974795504856046,1.02701249053253,0.247439724747878
"889","1kmN3038E5031_21",0.478947368421053,0.128491620111732,0.571428571428571,0.000198871323733173,0.939480687447221,0.234870171861805
"890","1kmN3038E5031_22",0.533678756476684,0.0965909090909091,0.872727272727273,0.000221692623177964,1.02434758786248,0.244084592169031
"891","1kmN3038E5031_23",0.52,0.0909090909090909,0.882352941176471,0.0000978055690491017,1.03090734828106,0.24081217495181
"892","1kmN3038E5031_32",0.5,0.285714285714286,0.666666666666667,0.0000195611138098203,1.11085442838239,0.200174875019638
"893","1kmN3038E5031_33",0.508670520231214,0.335384615384615,0.791666666666667,0.000410783390006227,1.14713810319761,0.330923988818704
"894","1kmN3038E5031_34",0.564285714285714,0.203980099502488,0.931034482758621,0.000635736198819161,1.03828707875195,0.310609009647606
"895","1kmN3038E5031_43",0.537313432835821,0.243386243386243,0.8,0.000290156521512335,0.986628965455701,0.836373723587084
"896","1kmN3038E5032_11",0.550632911392405,0.100671140939597,0.836734693877551,0.000231473180082874,1.03090734828106,0.310368029347101
"897","1kmN3038E5032_12",0.577464788732394,0.14760147601476,0.929824561403509,0.000348839862941796,1.0471017568144,0.28384859099002
"898","1kmN3038E5032_13",0.531468531468531,0.112403100775194,0.810126582278481,0.000345579677306826,0.999338501266682,0.32204567222466
"899","1kmN3038E5032_14",0.51,0.106382978723404,0.841269841269841,0.000189090766828263,0.976994317340925,0.240526426211793
"900","1kmN3038E5032_21",0.531393568147014,0.110561056105611,0.777777777777778,0.000876989935806945,0.998723523727441,0.245828724593649
"901","1kmN3038E5032_22",0.48936170212766,0.119047619047619,0.9,0.000114106497223952,1.11228937597395,0.291736947127954
"902","1kmN3038E5032_23",0.537453183520599,0.108651911468813,0.65,0.000684638983343712,1.04976665948445,0.315971541189803
"903","1kmN3038E5032_24",0.594339622641509,0.153061224489796,0.823529411764706,0.000110846311588982,1.01430295472155,0.25603881279114
"904","1kmN3038E5032_31",0.511979823455233,0.187919463087248,0.76,0.000997616804300837,1.01696785739159,0.288347356359587
"905","1kmN3038E5032_32",0.52991452991453,0.0849056603773585,0.69811320754717,0.000136927796668742,0.966334706660747,0.215920138150166
"906","1kmN3038E5032_33",0.504322766570605,0.144171779141104,0.904761904761905,0.000880250121441915,1.04074698890891,0.326534352576965
"907","1kmN3038E5032_34",0.533858267716535,0.122259696458685,0.833333333333333,0.00131385481089293,0.988883883099585,0.243522966407816
"908","1kmN3038E5032_41",0.569444444444444,0.0757575757575758,0.558823529411765,0.0000619435270644311,0.936610792264097,0.23070436753294
"909","1kmN3038E5032_42",0.535714285714286,0,0.722222222222222,0.0000521629701595209,0.946450432891953,0.227839778270171
"910","1kmN3038E5033_11",0.540816326530612,0.110266159695817,0.89,0.000342319491671856,0.982119130167933,0.246405440179784
"911","1kmN3038E5033_12",0.540540540540541,0.141129032258065,0.75609756097561,0.000303197264052215,0.972279489540077,0.225887539346974
"912","1kmN3038E5033_13",0.51271186440678,0.089622641509434,0.782608695652174,0.00058031304302467,0.943785530221909,0.202893393267626
"913","1kmN3038E5033_14",0.587301587301587,0.128205128205128,0.888888888888889,0.000146708353573652,1.00405332906753,0.276244811914373
"914","1kmN3038E5033_21",0.559862187769165,0.0718283582089552,0.8,0.00159749096113533,1.00630824671141,0.242354243445339
"915","1kmN3038E5033_22",0.557877813504823,0.088135593220339,0.473684210526316,0.000929152905966466,1.03582716859498,0.254595063747816
"916","1kmN3038E5033_23",0.575366063738157,0.0609418282548476,0.642857142857143,0.00167247523073964,1.01450794723463,0.245057167438583
"917","1kmN3038E5033_24",0.561355311355311,0.0776794493608653,0.76,0.00156162891915066,1.01225302959074,0.23831243566388
"918","1kmN3038E5033_31",0.508301404853129,0.131868131868132,0.76,0.000994356618665867,1.02947240068949,0.257033651961958
"919","1kmN3038E5033_32",0.538144329896907,0.144444444444444,0.708333333333333,0.00118996775676407,1.01225302959074,0.255920431353592
"920","1kmN3038E5033_33",0.480946123521682,0.153417015341702,0.615384615384615,0.00115736590041437,1.10080979524145,0.287239784784759
"921","1kmN3038E5033_34",0.523964256701868,0.109154929577465,0.333333333333333,0.00141166037994203,0.994008695926593,0.238207766344973
"922","1kmN3038E5033_41",0.53448275862069,0.0714285714285714,0.444444444444444,0.0000880250121441915,1.00179841142365,0.246175994516086
"923","1kmN3038E5033_42",0.557788944723618,0.102150537634409,0.891891891891892,0.000479247288340598,1.02742247555869,0.250411963217519
"924","1kmN3038E5033_43",0.496062992125984,0.0948275862068965,0.630769230769231,0.000156488910478563,1.14180829785752,0.273154513416688
"925","1kmN3038E5033_44",0.566666666666667,0.108695652173913,0.707317073170732,0.000205391695003113,1.06227120278235,0.265567800695587
"926","1kmN3038E5034_11",0.530876494023904,0.0894568690095847,0.647887323943662,0.00135623722414754,1.02639751299329,0.245375548271349
"927","1kmN3038E5034_12",0.559787422497786,0.129251700680272,0.755102040816326,0.00148012427827641,1.00466830660677,0.306390534546741
"928","1kmN3038E5034_13",0.548469387755102,0.0949720670391061,0.882352941176471,0.00100739736120575,1.02127270016628,0.24930903058451
"929","1kmN3038E5034_14",0.484066767830046,0.0558292282430213,0.873239436619718,0.00114106497223952,1.01389296969539,0.243267743793783
"930","1kmN3038E5034_21",0.448275862068966,0.0714285714285714,1,0.0000489027845245508,1.01635287985235,0.23741537633842
"931","1kmN3038E5034_22",0.416666666666667,0.1,0.28125,0.0000358620419846706,1.01717284990467,0.240776407158599
"932","1kmN3038E5034_23",0.545454545454545,0.117647058823529,0.75,0.0000782444552392813,1.06206621026927,0.345129985346951
"933","1kmN3038E5034_24",0.576923076923077,0.133333333333333,0.933333333333333,0.0000847648265092214,1.01553290980003,0.247553775453935
"934","1kmN3038E5034_31",0.51063829787234,0.173913043478261,0.590909090909091,0.0000684638983343712,1.06186121775619,0.265465304439047
"935","1kmN3038E5034_32",0.510344827586207,0.172932330827068,0.4,0.000224952808812934,1.00425832158061,0.5858514760687
"936","1kmN3038E5034_33",0.575261482492042,0.0900636319138522,0.428571428571429,0.0029830698559976,1.01081808199918,0.237862343401521
"937","1kmN3038E5034_34",0.566707466340269,0.0623376623376623,0.833333333333333,0.00116388627168431,1.02291264027092,0.250060411026642
"938","1kmN3038E5034_41",0.536290322580645,0.105990783410138,0.868852459016393,0.000293416707147305,1.05919631508614,0.254067817592277
"939","1kmN3038E5034_42",0.497757847533632,0.0813397129186603,0.875,0.000247774108257724,1.0220926702186,0.24888560953112
"940","1kmN3038E5034_43",0.533073929961089,0.13716814159292,0.963636363636364,0.000257554665162634,1.07436576105409,0.289880892348599
"941","1kmN3038E5034_44",0.535321821036107,0.0904605263157895,0.924242424242424,0.000818306594377484,0.99790355367512,0.242388799667716
"942","1kmN3038E5035_11",0.549019607843137,0.16,0.933333333333333,0.0000489027845245508,1.03234229587262,0.283881633026962
"943","1kmN3038E5035_12",0.521739130434783,0.142857142857143,0.75,0.0000228212994447904,1.11556925618324,0.301635258597241
"944","1kmN3038E5035_13",0.538216560509554,0.0818915801614764,0.5,0.00123887054128862,1.01614788733927,0.249060380055617
"945","1kmN3038E5035_14",0.503355704697987,0.166666666666667,0.942857142857143,0.000136927796668742,1.00261838147597,0.269827750566055
"946","1kmN3038E5035_21",0.565351894818252,0.0912897822445561,0.714285714285714,0.00163987337438994,1.00692322425065,0.242459974590606
"947","1kmN3038E5035_22",0.544027303754266,0.118759455370651,0.466666666666667,0.00158771040423042,1.04423186163128,0.259532019673315
"948","1kmN3038E5035_23",0.548252911813644,0.0883977900552486,0.714285714285714,0.00133993629597269,0.967974646765389,0.229865171885446
"949","1kmN3038E5035_24",0.551673944687045,0.0637958532695375,0.4,0.000847648265092214,1.01614788733927,0.250094237786569
"950","1kmN3038E5035_31",0.530927835051546,0.104089219330855,0.833333333333333,0.000707460282788502,1.00405332906753,0.256641275559937
"951","1kmN3038E5035_32",0.5310119695321,0.114619883040936,0.538461538461538,0.00242557811241772,1.01942776754856,0.268230603771081
"952","1kmN3038E5035_33",0.554833468724614,0.0798611111111111,0.868421052631579,0.00151272613462611,1.0315223258203,0.254659924997321
"953","1kmN3038E5035_34",0.535947712418301,0.111627906976744,0.815789473684211,0.00056401211484982,0.961414886346818,0.244187312586731
"954","1kmN3038E5035_41",0.526011560693642,0.117647058823529,0.931818181818182,0.000189090766828263,1.04546181670976,0.27320198432674
"955","1kmN3038E5035_43",0.482456140350877,0.0275229357798165,0.882352941176471,0.000130407425398802,1.06985592576632,0.274131043212121
"956","1kmN3038E5035_44",0.492700729927007,0.120689655172414,0.95,0.000358620419846706,1.06042627016463,0.279633475242976
"957","1kmN3038E5036_11",0.580952380952381,0.164948453608247,0.852941176470588,0.000101065754684072,1.01245802210382,0.278135370165202
"958","1kmN3038E5036_12",0.51063829787234,0.0487804878048781,0.966666666666667,0.000104325940319042,0.988063913047263,0.236597804161674
"959","1kmN3038E5036_13",0.42257217847769,0.190201729106628,0.925,0.000521629701595209,1.08707529686507,0.285915692873633
"960","1kmN3038E5036_14",0.519354838709677,0.0915750915750916,0.9,0.000332538934766946,0.983144092733335,0.345544577627802
"961","1kmN3038E5036_21",0.525754884547069,0.10864040660737,0.764705882352941,0.00192024933899736,1.0555064498507,0.257606234190884
"962","1kmN3038E5036_22",0.523114355231144,0.0861618798955614,0.125,0.000515109330325269,1.04320689906588,0.262018272179262
"963","1kmN3038E5036_23",0.499054820415879,0.0881763527054108,0.375,0.00061291489937437,1.16353750424404,0.285758381011583
"964","1kmN3038E5036_24",0.522373540856031,0.0721003134796238,0.333333333333333,0.00136275759541748,0.998723523727441,0.235975406530893
"965","1kmN3038E5036_31",0.548387096774194,0.0879712746858169,0.857142857142857,0.000691159354613652,0.965924721634586,0.24021748774324
"966","1kmN3038E5036_32",0.551630434782609,0.142011834319527,0.625,0.000436864875085987,1.06760100812244,0.266900252030609
"967","1kmN3038E5036_33",0.52989449003517,0.0949367088607595,0.5,0.0011541057147794,0.983144092733335,0.243624181423038
"968","1kmN3038E5036_34",0.531034482758621,0.136029411764706,0.181818181818182,0.000335799120401916,0.996468606083557,0.239841213970045
"969","1kmN3038E5036_41",0.518134715025907,0.111111111111111,0.962962962962963,0.000205391695003113,0.997083583622798,0.278069823928558
"970","1kmN3038E5036_42",0.608108108108108,0.0857142857142857,0.80952380952381,0.0000554231557944909,0.934355874620213,0.243935272695767
"971","1kmN3038E5036_43",0.512557077625571,0.10906862745098,0.928571428571429,0.000984576061760957,0.987243942994942,0.237323240021288
"972","1kmN3038E5036_44",0.51004016064257,0.11063829787234,0.948717948717949,0.000234733365717844,1.00384833655445,0.237286800210348
"973","1kmN3038E5037_11",0.555555555555556,0.0952380952380952,0.962962962962963,0.000110846311588982,1.03234229587262,0.278834803860897
"974","1kmN3038E5037_12",0.479338842975207,0.0900900900900901,0.941176470588235,0.000114106497223952,0.98580899540338,0.237904407663775
"975","1kmN3038E5037_13",0.527777777777778,0.102040816326531,0.847457627118644,0.000195611138098203,1.06227120278235,0.262573752933908
"976","1kmN3038E5037_14",0.5,0.212121212121212,0.75,0.0000260814850797604,1.07969556639418,0.284213495058531
"977","1kmN3038E5037_21",0.548780487804878,0.0428571428571429,0.805555555555556,0.000101065754684072,0.99195877079579,0.23670958387883
"978","1kmN3038E5037_22",0.485074626865672,0.0991735537190083,0.9,0.000104325940319042,0.99236875582195,0.244216142321496
"979","1kmN3038E5037_23",0.561797752808989,0.164556962025316,0.958333333333333,0.0000847648265092214,0.996878591109718,0.275872081541994
"980","1kmN3038E5037_24",0.604938271604938,0.112676056338028,0.939393939393939,0.0000978055690491017,1.02127270016628,0.24856100694459
"981","1kmN3038E5037_31",0.547892720306513,0.197424892703863,0.981132075471698,0.000319498192227065,1.08297544660346,0.26042344690754
"982","1kmN3038E5037_32",0.454545454545455,0.109090909090909,0.9,0.0000619435270644311,1.07293081346253,0.264473234024496
"983","1kmN3038E5037_33",0.527777777777778,0.359223300970874,0.666666666666667,0.000159749096113533,1.11290435351319,0.353252236490883
"984","1kmN3038E5037_34",0.323741007194245,0.153846153846154,0.5,0.000208651880638084,1.07867060382878,0.305677493512928
"985","1kmN3038E5037_41",0.463768115942029,0.140625,1,0.000159749096113533,0.961619878859899,0.231110218904536
"986","1kmN3038E5037_42",0.5,0.08,0.952380952380952,0.0000880250121441915,1.07723565623721,0.28359851751929
"987","1kmN3038E5037_43",0.55688622754491,0.0967741935483871,0.928571428571429,0.000149968539208623,0.963464811477622,0.246927105771904
"988","1kmN3038E5037_44",0.466666666666667,0.208333333333333,0.857142857142857,0.0000326018563497006,1.02352761781016,0.255881904452541
"989","1kmN3038E5038_11",0.495049504950495,0.152046783625731,0.75,0.000254294479527664,1.0950700048752,0.341212716749436
"990","1kmN3038E5038_12",0.493506493506494,0.0757575757575758,0.846153846153846,0.0000619435270644311,1.05919631508614,0.274734160933914
"991","1kmN3038E5038_13",0.547826086956522,0.0857142857142857,0.861111111111111,0.0000945453834141316,0.990933808230388,0.241295328031993
"992","1kmN3038E5038_14",0.5,0,1,0.00000326018563497006,1.05243156215449,0.436394685678609
"993","1kmN3038E5038_21",0.586206896551724,0.0384615384615385,0.818181818181818,0.0000749842696043113,0.985604002890299,0.232430886123961
"994","1kmN3038E5038_22",0.522058823529412,0.11304347826087,0.945945945945946,0.000110846311588982,1.04566680922284,0.254169818087397
"995","1kmN3038E5038_23",0.562874251497006,0.145695364238411,0.957446808510638,0.000140187982303712,1.03213730335954,0.275068777131689
